"","ALK","DIC","TOT_P","TOT_N5","TOT_N3","TOT_S6","TOT_S2","CH4","O2","N2","Mn2","Fe2","Ca2","MnO2","OM","OM_beta","FeOH3","FeOH3_P","FeCO3","S0","FeS","Viv","CaCO3","Apatite","MnCO3","Fe2_sorbed"
"64",7.00260074915761,13.1398210716371,0.142545621502417,7.11582377861788e-19,1.58703077985115,0.00308233046339414,0.0155097305960528,5.49366359700751,8.02936948944642e-148,0.0263735611474239,0.00994560241315557,0.167841922746172,0.00140201503058161,1.15422428575035e-14,670.530219441798,10637.8814716146,0.143017428520195,8.22315013190864e-05,0,30.5200295895352,35.4073914687603,25.2782713994055,0,0.000805355479244777,0,0.0014683148750011
"65",7.03504046793931,13.2578686454766,0.144601633577398,3.60414533826513e-19,1.60829406215452,0.00288294275500293,0.0155537376556577,5.57018537846132,1.23754657432955e-150,0.0263735611474239,0.00994560241315559,0.166313434920142,0.00139853848183874,5.51269605928322e-15,656.395618214415,10636.6247464389,0.126447941110742,7.27044538825196e-05,0,30.550106949493,35.4848777486341,25.3512939021421,0,0.000828177295730167,0,0.00143279009895382
"66",7.06729845139753,13.375291904324,0.146651216695918,1.83039900939863e-19,1.62944388519762,0.00269521001264695,0.0155945048998752,5.64630672149495,1.87165577654781e-153,0.0263735611474239,0.0099456024131556,0.164800520458855,0.00139505257186375,2.60744654127835e-15,642.321375832994,10635.3884039349,0.111636927648904,6.41884856846126e-05,0,30.5806388646815,35.5622972975348,25.4249655993194,0,0.000851708480587566,0,0.00139547837502866
"67",7.09937783893436,13.4920968062485,0.148694358941148,9.32156010754411e-20,1.65048128794318,0.00251854271618899,0.0156322109474988,5.72203094789691,2.77833067267512e-156,0.0263735611474239,0.00994560241315561,0.163303563475958,0.00139155743343905,1.22097016146889e-15,628.307203436568,10634.1681767307,0.0984139379872899,5.65855920858942e-05,0,30.611647901067,35.6397011835248,25.4993184038851,0,0.000875976222638024,0,0.0013563410050936
"68",7.13128167392325,13.6082894689133,0.150731055988885,4.76061774728973e-20,1.67140734420836,0.0023523745427204,0.0156670299283583,5.79736152305838,4.04893859262776e-159,0.0263735611474239,0.00994560241315561,0.161822861556333,0.00138805320392157,5.65836122809899e-16,614.35316636279,10632.9598661969,0.0866237502155093,4.98065243083576e-05,0,30.6431562359124,35.7171390446092,25.5743841688178,0,0.000901008509508712,0,0.00131534720217276
"69",7.16301291567254,13.723876167478,0.152761310987206,2.43838305929861e-20,1.69222316188915,0.00219616193540673,0.0156991312379618,5.87230205253644,5.79429006165608e-162,0.0263735611474239,0.00994560241315561,0.160358635659393,0.00138454002504113,2.59434044578326e-16,600.459684398093,10631.7593298488,0.0761250716950024,4.3770042562458e-05,0,30.6751856874707,35.7946591515125,25.6501946688351,0,0.000926834140877142,0,0.00127247617695232
"70",7.19457445029672,13.8388633323893,0.154785134427474,1.25266809215222e-20,1.71292988217316,0.00204938364064116,0.0157286793311506,5.94685627859849,8.14442424816326e-165,0.0263735611474239,0.00994560241315561,0.158911039093481,0.00138101804269741,1.17642882438541e-16,586.627531835135,10630.5624694941,0.0667893531878151,3.8402234200347e-05,0,30.7077577412442,35.8723084656098,25.7267815806872,0,0.00095348274027548,0,0.00122771953704271
"71",7.22596910056679,13.9532575470112,0.156802544006961,6.45500521570031e-21,1.73352867873355,0.00191154021777719,0.0157558335525891,6.0210280767204,1.1246514848697e-167,0.0263735611474239,0.00994560241315561,0.157480165637444,0.00137748740675617,5.27418672372941e-17,572.857837217343,10629.3652200816,0.0584997054718346,3.36358907962976e-05,0,30.7408935729428,35.9501326921236,25.8041764619973,0,0.00098098476537339,0,0.00118108401772092
"72",7.25719963480502,14.0670655450564,0.158813564483193,3.33667712107447e-21,1.75402075689734,0.00178215352542207,0.0157807480018613,6.09482145201258,1.52604151049455e-170,0.0263735611474239,0.00994560241315561,0.156066056879793,0.00137394827084545,2.33691186285794e-17,559.152082651792,10628.1635392086,0.0511499088855149,2.94099386592996e-05,0,30.7746140682675,36.0281763287115,25.8824107286263,0,0.00100937151665516,0,0.00113259455417221
"73",7.28826877488471,14.1802942077761,0.160818227520059,1.73028927279956e-21,1.77440735278154,0.00166076618799734,0.0158035714309248,6.16824053554923,2.03514872317465e-173,0.0263735611474239,0.00994560241315561,0.154668708840605,0.00137040079215246,1.02298458196351e-17,545.512102573257,10626.9533972513,0.0446435071897312,2.56689178259281e-05,0,30.8089398396482,36.1064827095732,25.9615156305464,0,0.00103867514440458,0,0.00108229769188164
"74",7.31917920339044,14.2929505608719,0.162816571525636,9.00201099300452e-22,1.794689732391,0.00154694104601112,0.0158244471716712,6.24128958057768,2.66805817487808e-176,0.0263735611474239,0.00994560241315561,0.153288077936467,0.00136684513122178,4.42258136470079e-18,531.94008184393,10625.7307680883,0.038892977984662,2.23625050704699e-05,0,30.8438912400576,36.1850940452192,26.0415222262165,0,0.00106892865390915,0,0.00103026531243594
"75",7.34993356999072,14.4050417710943,0.164808641481635,4.69899913260084e-22,1.81486919067225,0.00144026059323762,0.0158435130913618,6.31397295858634,3.43913411857547e-179,0.0263735611474239,0.00994560241315561,0.151924086344266,0.00136328145175553,1.88755574280153e-18,518.438553075341,10624.4916203907,0.0338189726855792,1.94450769097084e-05,0,30.8794883740253,36.2640514580449,26.1224613554629,0,0.0011001659087941,0,0.000976598625043833
"76",7.38053449707047,14.5165751424964,0.166794488764344,2.46118479594421e-22,1.8349470505182,0.00134032640376258,0.0158609015737453,6.38629515521113,4.35953786344562e-182,0.0263735611474239,0.00994560241315561,0.150576626815465,0.00135970992041615,7.95015048680485e-19,505.010393061438,10623.2319094548,0.0293496197519137,1.68753089767868e-05,0,30.9157511059675,36.3433950138628,26.2043636108788,0,0.00113242163239554,0,0.000921432337923256
"77",7.41098458466803,14.6275581123118,0.168774170956899,1.29355058334577e-22,1.8549246617186,0.00124675855162877,0.015876739523711,6.45826076596243,5.43562853393447e-185,0.0263735611474239,0.00994560241315561,0.149245566988648,0.00135613070663236,3.30319375795335e-19,491.658818214699,10621.9475695606,0.0254198854866586,1.46158084965967e-05,0,30.9526990659492,36.4231637495422,26.2872593077605,0,0.00116573140708199,0,0.000864938876750202
"78",7.44128641475799,14.7379982464333,0.170747751652728,6.82259292990377e-23,1.87480339985214,0.00115919502560145,0.0158911483933942,6.52987449175581,6.66737987320979e-188,0.0263735611474239,0.00994560241315561,0.147930753244577,0.00135254398240878,1.35333114428785e-19,478.387378900716,10620.634506838,0.0219709872847955,1.26327769180657e-05,0,30.990351652991,36.5033956969184,26.3711784526136,0,0.00120013167143383,0,0.000807332458356154
"79",7.47144255491858,14.8479032344661,0.172715300250005,3.61133709374817e-23,1.89458466511628,0.00107729114137101,0.0159042442277192,6.60114113423225,8.04697502017643e-191,0.0263735611474239,0.00994560241315561,0.146632014144669,0.00134894992213985,5.46524862371088e-20,465.199952570971,10619.2885926293,0.0189498547159371,1.08957000499405e-05,0,31.0287280360286,36.5841279031271,26.4561507102633,0,0.00123565971519083,0,0.000748872756306275
"80",7.50145556141994,14.9572808843384,0.174676891736968,1.91850921578451e-23,1.91426988109135,0.00100071895331729,0.0159161377274438,6.67206559085491,9.55775484536554e-194,0.0263735611474239,0.00994560241315561,0.145349163490773,0.00134534870242835,2.17466804594562e-20,452.100735598615,10617.9056573362,0.016308634282973,9.37706330919812e-06,0,31.0678471526325,36.6653964475279,26.5422053696211,0,0.00127235367187972,0,0.000689867811801404
"81",7.53132798176742,15.0661391164523,0.176632606467983,1.02296513935737e-23,1.93386049343624,0.000929166667776996,0.0159269343278498,6.74265284977201,1.11736889604436e-196,0.0263735611474239,0.00994560241315561,0.144082003041207,0.00134174050190904,8.52152044386184e-21,439.09423372806,10616.4814847437,0.014004234109839,8.05208992771976e-06,0,31.1077277055912,36.7472364553807,26.629371308159,0,0.00131025250903561,0,0.00063067575173955
"82",7.56106235673217,15.1744859573617,0.178582529930258,5.47496824547407e-24,1.95335796851336,0.0008623380595825,0.0159367342913145,6.81290798443698,1.28595092336747e-199,0.0263735611474239,0.00994560241315561,0.142830324915377,0.00133812550107773,3.28730375478019e-21,426.185251056205,10615.011806815,0.0119979051817222,6.89850017571523e-06,0,31.1483881574607,36.829682108439,26.7176769551598,0,0.00134939601593418,0,0.000571704782424467
