"","siderite","FeS","Viv","CaCO3","Apatite","MnCO3"
"574",0.0142455248522569,19.8667461985906,3.98520570748976,0.111602127635719,438.804275602054,0.086460546122611
"575",0.0142514782367627,19.7283045365756,3.91169279661911,0.112165071715013,432.15211416275,0.0873621014318704
"576",0.0142670537672108,19.6033098141132,3.84037458838722,0.112755654743146,425.417325929051,0.088291359408661
"577",0.0142766953079134,19.4691406661658,3.76713010665783,0.113358070449932,418.606094270168,0.0892362479897507
"578",0.0142924133652553,19.342558975472,3.69504168341095,0.113985363798603,411.71055899897,0.0902072673291482
"579",0.0143077902388789,19.2142882347165,3.62241396632842,0.114632993561824,404.730295893871,0.0912011447028996
"580",0.0143265149287817,19.0895295730972,3.5501175439,0.115304525161467,397.660209482462,0.0922210170813633
"581",0.0143512939456884,18.9724632377823,3.47872469384489,0.116001446002136,390.49629132071,0.0932684119109214
"582",0.014374047676219,18.8511982988379,3.40627167497298,0.116717120013022,383.239933205542,0.0943383163515386
"583",0.0143973594413954,18.7298343952817,3.33334590030029,0.117452546589333,375.885535448975,0.0954318116057863
"584",0.0144259278503551,18.6148444066815,3.26091015455228,0.118214493649319,368.424453441547,0.0965547090752705
"585",0.0144570983436854,18.5024853772355,3.18827868085235,0.119000213456813,360.852678603986,0.0977051234291423
"586",0.0144882760129799,18.3885858886984,3.11482779527701,0.119808667916586,353.165971248537,0.0988825348722564
"587",0.0145227753978711,18.2781766767746,3.0411795902266,0.120643234505413,345.35616518697,0.100090071247279
"588",0.0145592703165065,18.1687565782097,2.96696080136731,0.121503764912919,337.416476825118,0.101327979451065
"589",0.0145981807437078,18.060806485344,2.89217129525723,0.122389765783843,329.339753227435,0.102596216346711
"590",0.0146369587257048,17.9516682329285,2.81624236843608,0.123299666384365,321.119928671963,0.103893823989917
"591",0.0146789205070284,17.8455161250054,2.73971949827477,0.124236442277057,312.748055585485,0.105223669864084
"592",0.0147236009205549,17.7416753516399,2.6624149136934,0.125199898532726,304.217199028799,0.106585975430342
"593",0.0147695513032646,17.6375618954593,2.5839897548731,0.126189305487132,295.521543226067,0.107980502674503
"594",0.0148179086141833,17.5345230546175,2.50456436647476,0.12720449991058,286.654162693816,0.109407489845436
"595",0.0148695820811333,17.4335853182533,2.42418881024924,0.128247795046467,277.608173855024,0.110869314662596
"596",0.0149222172551484,17.3324799945954,2.34239698901635,0.129318182773595,268.377915626803,0.112365510950805
"597",0.0149764466132173,17.2313460414631,2.25919653441274,0.130418852917144,258.954994670142,0.113899262862074
"598",0.0150335058537317,17.1322323688561,2.17465445380549,0.131551214446199,249.329090402496,0.115472249790057
"599",0.0150936872820426,17.0347406991104,2.0886727174234,0.1327161827082,239.489395815654,0.117085742398856
"600",0.015155775927252,16.9372826115177,2.00094496586533,0.133913047819106,229.42466085642,0.118739588309728
"601",0.015217585217056,16.837893322465,1.91105714682165,0.135137360881575,219.121180559011,0.120430292350238
"602",0.0152835927427288,16.7410781225942,1.81936172577386,0.136396614678022,208.558166297644,0.122164977485108
"603",0.0153537073208869,16.6472282308748,1.72559723174973,0.137688114267568,197.714850917289,0.123941732046753
"604",0.0154216494401756,16.5485060507247,1.62883530629152,0.139009026955616,186.569133147814,0.125758472530386
"605",0.015495592382944,16.4546779272208,1.52961527529545,0.140363643521442,175.085336010527,0.127619543650816
"606",0.0155704355089478,16.3600216402764,1.42703199276924,0.141750017518355,163.226916227567,0.129523669297608
"607",0.0156487445993744,16.2665795963096,1.32084505556439,0.143173652231578,150.944243674705,0.131476381042648
"608",0.0157260135948647,16.169320543785,1.21008188608801,0.144628088849598,138.173622116514,0.133472272865699
"609",0.015809392558891,16.0767631028461,1.09442564806983,0.146122836407915,124.820891879223,0.135520632387852
"610",0.0158919187813649,15.9811918802805,0.972220026339589,0.147648208227005,110.761820102583,0.137613031282708
"611",0.0159776624359501,15.8869918086475,0.841985783789475,0.149210936343892,95.8030489373424,0.139756243895543
"612",0.0160647027717063,15.7920084208991,0.700828576869051,0.150808394657307,79.6364351235559,0.141948361498264
"613",0.0161588329110211,15.7013990626817,0.543908631924432,0.152447665475021,61.6984556001198,0.144196611570803
"614",0.0162463864477505,15.6011019839159,0.359419912953417,0.154118354025859,40.7179776758361,0.146491741113792
"615",0.0163475297467564,15.512289339789,0.0968216598842249,0.155839141939529,10.9457626199763,0.148852080355376
"616",0.0164397587968658,15.4121505920596,2.59469908731823e-29,0.15758156003203,2.92883502273667e-27,0.15125104984807
"617",0.016537062163716,15.3139351335391,2.59937564579672e-29,0.159365308912968,2.92880419990659e-27,0.153708002172233
"618",0.0166392330095459,15.2180504098097,2.60474678061279e-29,0.161189534820122,2.92877469379523e-27,0.156222737680955
"619",0.016740423766677,15.1179341812504,2.60990487753688e-29,0.163050244406796,2.92874956865878e-27,0.158791983972922
"620",0.0168451437125685,15.0187094789964,2.61554050130858e-29,0.164951829592957,2.92872051448594e-27,0.161420601188247
"621",0.016951736481836,14.9179867327918,2.62139254157419e-29,0.166896597768431,2.92868965669715e-27,0.164111483301532
"622",0.0170608581994195,14.8170366655714,2.627567113268e-29,0.168883521622339,2.9286602598489e-27,0.166864274429028
"623",0.0171740273425551,14.716338429233,2.63429174043415e-29,0.170914023019089,2.9286299437172e-27,0.169681031865027
"624",0.0172847933365672,14.6100061235304,2.64058347753345e-29,0.172986120511129,2.92860198234145e-27,0.17256044565738
"625",0.017401056580807,14.5059824867912,2.64763366166169e-29,0.175106943071522,2.92856765980508e-27,0.175510301523353
"626",0.0175170232451426,14.3981166327985,2.65457570571276e-29,0.177271860444463,2.92853824483903e-27,0.178526679042833
"627",0.0176422544698196,14.2954849855323,2.66283661285133e-29,0.179487907396182,2.92850266242775e-27,0.181617374289525
"628",0.0177673011614208,14.1889659846094,2.67100822271828e-29,0.181747073694059,2.92847511416845e-27,0.184775021965458
"629",0.0178849537702576,14.0734566018082,2.67801532837803e-29,0.184046259960815,2.92845085481833e-27,0.187997120484982
"630",0.0180112438351847,13.9614919685545,2.68622593980677e-29,0.186401859717924,2.92841180757543e-27,0.191301116019874
"631",0.0181436656966682,13.8506597822786,2.69527978817316e-29,0.188810090383886,2.92837683923018e-27,0.19468396638553
"632",0.0182780711211551,13.7375213892021,2.70455524453732e-29,0.191270165251633,2.92834312711973e-27,0.198145660010919
"633",0.0184087584621268,13.6175637084411,2.71322517672499e-29,0.193776134622267,2.92831531979736e-27,0.201680797095371
"634",0.0185444285350656,13.4985747650941,2.72255221652763e-29,0.196337357800019,2.92827948433822e-27,0.205299871541311
"635",0.0186787977729696,13.3746819071842,5.32358220215061e-29,0.198949420267877,5.70676319296921e-27,0.208999089116754
"636",0.0188266701656494,13.2568570078005,2.74259414527845e-29,0.201624752705684,2.92820620845075e-27,0.212792348655708
"637",0.0189676766098447,13.1297788681145,2.75251228371274e-29,0.204347338220832,2.92817909638382e-27,0.216663627400896
"638",0.0191123006598812,13.0012776897832,2.76288004266034e-29,0.207128331146729,2.92814255740754e-27,0.220625532896333
"639",0.0192606307741888,12.8712861998028,2.77371368765226e-29,0.209970015324948,2.9281045718339e-27,0.224681398333608
"640",0.0194082546010048,12.737684574439,2.78439018888298e-29,0.212867666116596,2.92807126555197e-27,0.228827067225155
"641",0.0195641800887027,12.6055915788059,2.79617507023355e-29,0.215833453371575,2.92802793836894e-27,0.233076534405796
"642",0.0197172993154128,12.4673302808564,2.80751018310919e-29,0.218856175424753,2.92799489408741e-27,0.237418678769854
"643",0.0198742673167771,12.3284172926965,2.81932508387814e-29,0.221943366071155,2.92795589998838e-27,0.241862575475633
"644",0.0200359573901679,12.1893713909335,2.83174988613006e-29,0.225094194333987,2.92791819354172e-27,0.246408290170209
"645",0.0201972018964322,12.0457391472237,2.84405303130277e-29,0.228309048551438,2.92788071620168e-27,0.251057211194999
"646",0.0203586287545572,11.8978326060092,2.85632888102567e-29,0.231587725116969,2.92784395868399e-27,0.255810079734186
"647",0.0205236686440759,11.7488952225059,2.86905602715468e-29,0.234933225635183,2.92780523600188e-27,0.260671187931768
"648",0.0206982182362294,11.6011360561506,2.88304412884252e-29,0.23835335804114,2.92776061883416e-27,0.265650242154268
"649",0.0208670996207799,11.4453377506876,2.89621164141064e-29,0.241832240058827,2.92772972945866e-27,0.270730579706995
"650",0.0210368091618565,11.2854725972553,2.90943783693726e-29,0.245381003402203,2.92769015883709e-27,0.275925597260466
"651",0.0212178489622995,11.1274080993489,2.92416241437389e-29,0.249011989026342,2.9276411337241e-27,0.2812502766143
"652",0.0213987085409778,10.9644322986725,2.93882244834457e-29,0.252714067009216,2.92760183181779e-27,0.286693215023143
"653",0.0215748884383486,10.7941892460741,2.95279605105176e-29,0.25648870528197,2.92756190698013e-27,0.292257139550584
"654",0.0217622476883065,10.6263509347236,2.96825257972116e-29,0.26034002635464,2.92751926280497e-27,0.29794784239771
"655",0.0219486589290311,10.4531689701799,2.98353689575224e-29,0.264267879964756,2.92747734305534e-27,0.303766281649233
"656",0.022135294900904,10.2752458428331,2.998816612569e-29,0.268270785421136,2.92743718419003e-27,0.3097118729967
"657",0.0223283837049568,10.0958276340864,3.01491392276309e-29,0.272363445578807,2.92738607065153e-27,0.31580276303623
"658",0.0225136420203789,9.90783930136458,3.02993994736114e-29,0.276529786190299,2.92734821253008e-27,0.322021547992708
"659",0.0227149588517572,9.72401719567235,3.04706808486953e-29,0.280792400959893,2.92729339341751e-27,0.328395721382859
"660",0.0229134706943073,9.53398582970267,3.06380330911646e-29,0.285135083353619,2.92725183068306e-27,0.334907650205505
"661",0.0231154463828188,9.34069755600779,3.08096412484713e-29,0.289566743076642,2.9272040310444e-27,0.341568997569296
"662",0.0233145740159145,9.14146239443888,3.09772505322113e-29,0.294084131780278,2.92715936360238e-27,0.348377196885035
"663",0.0235323813981628,8.9438027163318,3.11690851478686e-29,0.29871273598946,2.92709609119407e-27,0.355363794969919
"664",0.0237364515140264,8.73575594901429,3.1342744490407e-29,0.303426344499781,2.92705340316383e-27,0.362499080054295
"665",0.0239436783985456,8.52436242747875,3.15202860839405e-29,0.30823917516031,2.92700068757952e-27,0.369801311161465
"666",0.0241579851877239,8.31098911030935,3.17069537899126e-29,0.313154427103225,2.92694634787348e-27,0.377275750863742
"667",0.0243824440128244,8.09649389065516,3.19067580675974e-29,0.318173203926519,2.92689196055757e-27,0.384925182070415
"668",0.024596518571425,7.87337946025279,3.20930244063983e-29,0.323282476502663,2.92684785857963e-27,0.392735230984234
"669",0.0248131567091981,7.64672122349686,3.22823819058091e-29,0.328504744747731,2.9267879780693e-27,0.400734594627266
"670",0.0250374166497687,7.4179200773909,3.24816505174671e-29,0.333836790580655,2.92673127230806e-27,0.408920911313605
"671",0.0252675160471104,7.1863564711848,3.26884888781853e-29,0.339277677634706,2.9266760262899e-27,0.417294549700044
"672",0.0254972829115871,6.95000925696706,3.28949091042753e-29,0.344828831043178,2.92662051699144e-27,0.425858764441404
"673",0.0257342893426486,6.7093370106714,3.31105987710977e-29,0.350501467377663,2.92655781548898e-27,0.434628969218149
"674",0.0259676351378632,6.46294845307603,3.33218199707558e-29,0.356281264455816,2.92650607645685e-27,0.443588993432513
"675",0.0261993384973392,6.20982811728227,3.35309705845632e-29,0.362182744466999,2.92644484935825e-27,0.452758423793588
"676",0.0264406795328875,5.95459085196521,3.37526458680739e-29,0.368206143558732,2.92638430076919e-27,0.462139195536907
"677",0.0266750954037227,5.69316451671606,3.39657716726584e-29,0.374347526008039,2.92632729205362e-27,0.471727975985431
"678",0.026925945494229,5.43112979820514,3.41999485766889e-29,0.380622109922835,2.92626058541491e-27,0.481545572165021
"679",0.0271733521422585,5.16189822956742,3.44301657980137e-29,0.387016954578108,2.92620363258024e-27,0.491577312247357
"680",0.0274264321339393,4.88738334320632,3.46678040189149e-29,0.393544663879809,2.92613886816932e-27,0.501840822978479
"681",0.0276809866476656,4.60871686814128,1.79222900660237e-29,0.400188885718488,1.50230266072526e-27,0.512316896653904
"682",0.0279330872714442,4.32540635468784,1.80441572036029e-29,0.406956271788402,1.50227356398108e-27,0.523015544185817
"683",0.0282024972283791,4.03878546393138,1.81773227810433e-29,0.413872116677397,1.50223619130574e-27,0.533970943993802
"684",0.028449658388743,3.74239600564076,1.82965467234904e-29,0.420910107450161,1.50220827129081e-27,0.545150916825424
"685",0.0287101600844842,3.44200370786221,1.8424527686097e-29,0.428101274999244,1.50217021361836e-27,0.55659729654809
"686",0.0289785918586497,3.13648899948199,1.85579327134822e-29,0.435441271649234,1.5021341358005e-27,0.568306338159272
"687",0.0292391486791607,2.82621858332751,1.86867578117838e-29,0.442906736373555,1.502106331859e-27,0.580249276784108
"688",0.02951616996154,2.51428779296924,1.88263720557742e-29,0.450522474320231,1.50207063687926e-27,0.592460202229175
"689",0.029787565313204,2.1960713948664,1.89627863741339e-29,0.458289001579887,1.50203523895422e-27,0.604941607878309
"690",0.030066952821678,1.8728616123583,1.91046899962539e-29,0.466210736333781,1.5019988589654e-27,0.617701142237772
"691",0.0303429069731798,1.54634722478326,1.92449400863419e-29,0.474269929993517,1.50196872948213e-27,0.630717034019799
"692",0.0306195247710015,1.21463233321546,1.93860195382322e-29,0.482484365029629,1.5019332072986e-27,0.644014561193515
"693",0.030921139276591,0.87906068409529,1.95433088278118e-29,0.490878015437122,1.50189043909733e-27,0.657627617452486
"694",0.0311851477627135,0.536729498169061,1.01028143253485e-29,0.499396697144702,7.71083498103003e-28,0.671485441737955
"695",0.0314853277917216,0.190622358004157,1.01836367510203e-29,0.508101441304434,7.71060908956486e-28,0.685671666271364
"696",0.0317200307531261,1.39823997981971e-44,3.88674873564956e-29,0.516160280032716,2.92557617777421e-27,0.699061644647406
"697",0.0318909177212572,1.41297714069334e-44,3.90259893055633e-29,0.523379789136783,2.92611489146078e-27,0.711382440993762
"698",0.032086891643314,1.42845047169911e-44,3.9208391598097e-29,0.530727375321767,2.92605527038263e-27,0.723940838469691
"699",0.0322609078318025,1.4431540037357e-44,3.93655079807393e-29,0.538156339629655,2.92602460323912e-27,0.736674168098344
"700",0.03245455208269,1.45893380927345e-44,3.95475634680344e-29,0.545692696682301,2.92597840884646e-27,0.749618720209857
"701",0.03263757454953,2.70052561973605e-46,2.75974903862083e-30,0.553311533954673,2.03304943952764e-28,0.762741051960626
"702",0.0328309131701579,1.00435961349027e-46,1.42347314290652e-30,0.561025260944457,1.0437888214189e-28,0.776058841764328
"703",0.0330047768545382,2.03824577832485e-45,1.05608054211891e-29,0.56881365827184,7.71254608175702e-28,0.789544684042083
"704",0.0331828846405826,5.59884309336175e-45,2.06560004309636e-29,0.57669729264871,1.50217942475721e-27,0.803227567780976
"705",0.0333778038985704,5.66080613695317e-45,2.07534328393578e-29,0.584691208221629,1.50215560677694e-27,0.817129123758576
"706",0.0335470302732421,5.71914109846451e-45,2.08357344048994e-29,0.592751413638204,1.50214523368802e-27,0.831188449779973
"707",0.033738949619647,5.78202454125283e-45,2.0932727580164e-29,0.600897883645657,1.50212888981244e-27,0.845433783162372
"708",0.0339125148548005,5.84241387082707e-45,2.10191333448819e-29,0.60909730781901,1.50212257331831e-27,0.85981848326011
"709",0.0340908592386663,1.60494475224253e-44,4.11148752041757e-29,0.617376755526945,2.92570721248098e-27,0.874380773155207
"710",0.0342862000406364,1.62274841586429e-44,4.13119639408247e-29,0.625726978721732,2.92568464630858e-27,0.889107743851835
"711",0.0344627246379121,4.47074431308073e-44,8.09203264731413e-29,0.634132143060035,5.70640479853976e-27,0.903976891323034
"712",0.0346463054443997,1.65743911589689e-44,4.16733543227002e-29,0.642612651280155,2.92564607596328e-27,0.919017213759442
"713",0.0348266463045134,1.67507607602731e-44,4.18564042395365e-29,0.651161568457028,2.9256249879187e-27,0.934218829098208
"714",0.0350033810065576,1.69270597253768e-44,4.20366464124039e-29,0.659752692834597,2.92561874025289e-27,0.949543965529243
"715",0.0351850964735936,1.71074253541432e-44,4.22240495446209e-29,0.668407730248685,2.92560014929458e-27,0.965023510912458
"716",0.0353592689956714,1.7285832615636e-44,4.24038550520871e-29,0.677111362900511,2.92559015611262e-27,0.980635092618152
"717",0.0355413868830574,1.74696226705901e-44,4.25946214775736e-29,0.685846378705301,2.92558965157761e-27,0.996353278869273
"718",0.0357088937161262,1.76474601572204e-44,4.27692909515605e-29,0.694592143624519,2.92560038345746e-27,1.01214731212983
"719",0.0358886362121857,1.78327313501285e-44,4.29596113559734e-29,0.703390582507141,2.9255876363884e-27,1.02807747806435
"720",0.0360635795679679,1.80172093883913e-44,4.31456209102276e-29,0.712223922513097,2.92558462113691e-27,1.04411725463428
"721",0.0362426407942662,1.82051039805719e-44,4.33379378236839e-29,0.721075328249511,2.92559066665894e-27,1.06024115496542
"722",0.0364192873538869,1.83930438824124e-44,4.35286007232767e-29,0.729945084993336,2.9255963006813e-27,1.07644861666572
"723",0.0365971739994219,1.85829050495104e-44,4.3721952718945e-29,0.738837010139085,2.92559962812214e-27,1.09274427848369
"724",0.0367624391434972,1.87676021722841e-44,4.3901508145399e-29,0.747742814729762,2.92560722163498e-27,1.10911485909474
"725",0.036939617355172,1.89596355113157e-44,4.40964474920498e-29,0.75667129387776,2.92560984412979e-27,1.12557232205474
"726",0.0371098458645001,1.91493430061728e-44,4.42843852704536e-29,0.765608052066831,2.92562000665782e-27,1.14209415625898
"727",0.0372935802691279,1.93471449817588e-44,4.44896330130823e-29,0.774547639024117,2.92563281769397e-27,1.15867096326007
"728",0.0374702650199067,1.95422659440628e-44,4.46877037461476e-29,0.78347088540212,2.92565555319667e-27,1.17527264695644
"729",0.0376402535409887,1.97345963057287e-44,4.48789290779227e-29,0.792363340853571,2.92568555460689e-27,1.19187586993363
"730",0.0378190146009965,1.9932164951662e-44,4.50815924369346e-29,0.801230022226798,2.92571245805346e-27,1.20848640102565
"731",0.0379917889752588,2.01270085615668e-44,4.5278305265271e-29,0.81003418186857,2.92575828294542e-27,1.22504691021668
"732",0.0381635907649649,2.03215735636375e-44,4.54746493050663e-29,0.818790437721744,2.92579586439287e-27,1.24157734872571
"733",0.0383397461098301,2.05186163872081e-44,4.56772082870111e-29,0.827470707686394,2.92584760732158e-27,1.25803297311287
"734",0.03850829592144,2.07113344009647e-44,4.5871612500777e-29,0.836047817493241,2.92591286542884e-27,1.27436996875193
"735",0.0386824209872967,2.09064540427751e-44,4.60733991197402e-29,0.844504110220945,2.92598653787715e-27,1.29055863697271
"736",0.0388543957821532,2.10997293193732e-44,4.62731514643547e-29,0.852847088688185,2.92605555532364e-27,1.30660755390449
"737",0.039020209943389,2.12888271087123e-44,4.64662466802669e-29,0.861051590894897,2.9261368031368e-27,1.32247524942401
"738",0.0391881803214713,2.1478152262534e-44,4.66622775466814e-29,0.869132416008876,2.92620967229214e-27,1.3381814071653
"739",0.0393555377157554,2.16663427083823e-44,4.68580025222377e-29,0.877096344144985,2.92627838923025e-27,1.35373357071968
"740",0.0395275219302749,2.18562879611695e-44,4.70597122526891e-29,0.884937451932519,2.92634950317463e-27,1.36911974337133
"741",0.0396973390737123,2.20440126151749e-44,4.7259351165108e-29,0.892630979856106,2.92643260596911e-27,1.38429864253802
"742",0.0398543754212712,2.22234543151628e-44,4.74439874304401e-29,0.900189484234418,2.92650865351623e-27,1.39928664727151
"743",0.0400144402547349,2.24036118609157e-44,4.76324051834536e-29,0.90763567401886,2.92657263968445e-27,1.41411615962681
"744",0.0401737661015321,2.25824209499119e-44,4.78203591814992e-29,0.914951027624097,2.92664549751064e-27,1.4287555413961
"745",0.0403560097236783,2.27734840449043e-44,4.80355358594076e-29,0.922197396347897,2.92668677922198e-27,1.44329870220368
"746",0.0405269301812632,2.29574559844356e-44,4.82380386234766e-29,0.929291626547165,2.92676950105493e-27,1.45761298617015
"747",0.0406859634241483,2.31333011766204e-44,4.84264359354557e-29,0.936241601840441,2.92684775751015e-27,1.47170771817984
"748",0.0408516511866853,2.33120269262914e-44,4.86225200299056e-29,0.943114648484436,2.92689198314735e-27,1.48568600420956
"749",0.0410189648188951,2.34906882618019e-44,4.88212410078188e-29,0.949819746101176,2.92698129479066e-27,1.49940190895177
"750",0.0411896491078492,2.36695629594227e-44,4.9023855826063e-29,0.956362475627388,2.92706733022103e-27,1.51286113494191
"751",0.041358572247597,2.38454633519568e-44,4.92244283502452e-29,0.962705464978659,2.92717143637443e-27,1.52600141540961
"752",0.0415205726593512,2.4014996197931e-44,4.94164933106988e-29,0.968841388725488,2.92727862169214e-27,1.53880777646618
"753",0.0416958648232712,2.41898758386499e-44,4.96239214091741e-29,0.97478852968682,2.92737628502797e-27,1.5513059649242
"754",0.0418626932049712,2.4357270507143e-44,4.98211541858429e-29,0.980496117951553,2.92749849591076e-27,1.56341190910592
"755",0.042033223415023,2.45242676396863e-44,5.00218767399281e-29,0.986036619881062,2.9275846026114e-27,1.57523785708327
"756",0.0421995322403691,2.46865092512462e-44,5.021741797263e-29,0.991366192718861,2.92769190154293e-27,1.58671084281107
"757",0.042367397888296,2.48468414387242e-44,5.04143078786464e-29,0.996469358588604,2.92780639967502e-27,1.59780292622706
"758",0.042544222632187,2.50095607988702e-44,5.06210996611239e-29,1.00136330681569,2.92791212828247e-27,1.60853853704679
"759",0.0426880257317854,2.51491668220049e-44,5.07885082326146e-29,1.00591926960536,2.92808032645701e-27,1.61870750815278
"760",0.0428594074308961,2.53009328660135e-44,5.09870057875734e-29,1.01024887125654,2.92819361326958e-27,1.62848582373497
"761",0.0430486705472482,2.54601628414492e-44,5.12059151463095e-29,1.01435836556404,2.92830360617559e-27,1.63788066415447
"762",0.043213964722565,2.5601091225284e-44,5.13961018070294e-29,1.01810147529024,2.92848438441102e-27,1.64665266403154
"763",0.0433675525204678,2.57297954168978e-44,5.1570734164872e-29,1.02150716846254,2.92865065312135e-27,1.65484490937157
"764",0.043548019926656,2.58697701540596e-44,5.17756303369702e-29,1.02463481197608,2.92878780050311e-27,1.66255024715423
"765",0.0437070280668168,2.59924046483151e-44,5.19540007370531e-29,1.02743164652472,2.92895028141467e-27,1.66968003529535
"766",0.0438533642611284,2.61022139112575e-44,5.21158981857928e-29,1.02987644931297,2.92912275830082e-27,1.67619655450548
"767",0.0440181026075949,2.6217927672729e-44,5.22977186895641e-29,1.03203847323115,2.92926153473106e-27,1.68220948873425
"768",0.0441798597588106,2.63267900839797e-44,5.24749620591751e-29,1.0338356163906,2.92943982063472e-27,1.68758225340576
"769",0.0443331807655039,2.64250494385501e-44,5.26402271667142e-29,1.03530861534356,2.9295982263978e-27,1.69237842679384
"770",0.0444805629686665,2.65162586629352e-44,5.2797979754272e-29,1.03654927603587,2.92969579968299e-27,1.696745702109
"771",0.0446475958491318,2.66173310509599e-44,5.29796374481966e-29,1.03761587668971,2.92976284419049e-27,1.70077776512814
"772",0.0447927936789464,2.67038281015646e-44,5.31368336186743e-29,1.03846218558047,2.92985093019758e-27,1.70439738303955
"773",0.0449447806438925,2.67926885888407e-44,5.3303089866719e-29,1.0391203295978,2.92992268588229e-27,1.70765580253183
"774",0.045111527188845,9.89178815047575e-45,2.74618397540857e-29,1.03954890047298,1.50431940878044e-27,1.71048364623282
"775",0.0452705955157316,9.92473818876051e-45,2.755281658044e-29,1.03977864630067,1.50435863693565e-27,1.71293017635031
"776",0.0454036102735698,9.95121330153349e-45,2.76287984423357e-29,1.03973687886568,1.50441568459301e-27,1.71487440640707
"777",0.0455570022454371,9.98129087402291e-45,2.77175884681427e-29,1.03947936074612,1.50445898133625e-27,1.71640700878061
"778",0.0457211650311017,3.68365428259769e-45,1.42798664885116e-29,1.03907813018205,7.72428327303392e-28,1.71764609473559
"779",0.0458522453261942,7.41677294240824e-44,1.05805086732788e-28,1.03849865492956,5.70764667065228e-27,1.71853404158785
"780",0.0460300912616095,7.4421916500388e-44,1.06204804689829e-28,1.037876559663,5.70765076430045e-27,1.71929495153762
"781",0.0461806052173011,2.74564037070553e-44,5.47020686462664e-29,1.03721886888705,2.93040510381384e-27,1.71994068096978
"782",0.0463196963597141,2.75288238761331e-44,5.4865004706759e-29,1.03655322907248,2.93039166543937e-27,1.72051741800827
"783",0.0464756003176996,2.7611974838876e-44,5.50501708312352e-29,1.03580234896465,2.93041617470092e-27,1.72089723238965
"784",0.0466268182106443,2.76923330297208e-44,5.52313328379888e-29,1.03496936439992,2.93043984916598e-27,1.72108551140913
"785",0.0467889010466318,2.77794377054471e-44,5.54267232961936e-29,1.03409553115536,2.9304439499231e-27,1.72115117449203
"786",0.046924005639002,7.57082076602104e-44,1.08277659914363e-28,1.03322685193745,5.70769166496752e-27,1.72117134620163
"787",0.0470850424060688,7.59511440629335e-44,1.08661485825499e-28,1.03243896416754,5.70758789839183e-27,1.72127286237437
"788",0.0472334746286977,7.61784212142949e-44,1.09021318487714e-28,1.03161775141998,5.70759308190261e-27,1.72126638653893
"789",0.047381763002193,7.64101600062317e-44,1.09382342780727e-28,1.03091287539399,5.70745886399983e-27,1.72140246767278
"790",0.0475291456665327,7.66507168633911e-44,1.09744508211879e-28,1.03041459398115,5.70724098701346e-27,1.72183316877918
"791",0.0476790155535774,7.69069511550622e-44,1.10117459853647e-28,1.03008353680136,5.70706195560312e-27,1.72249421687819
"792",0.0478190803261096,7.71584434647626e-44,1.10471616756028e-28,1.02994751975603,5.70685877181858e-27,1.7234335602113
"793",0.0479863908296932,7.74703774171471e-44,1.10890943885744e-28,1.03022931566843,5.70644622139515e-27,1.72502569243808
"794",0.0481214786420723,7.77532602345369e-44,1.11241682408854e-28,1.03096089242789,5.70600504093732e-27,1.72732632932865
"795",0.0483263934375322,7.81739719990875e-44,1.11759931864063e-28,1.03218681993805,5.70552234719588e-27,1.73041236328349
"796",0.0484716053012786,2.88854484928494e-44,5.75793236305121e-29,1.033649015597,2.92919148031533e-27,1.73385309496711
"797",0.0486412177564947,2.90342232717528e-44,5.78088964510762e-29,1.03564167498915,2.92892879506199e-27,1.73814368913863
"798",0.0488275051894673,2.92032540800013e-44,5.80617611778542e-29,1.0381649819937,2.92866732941129e-27,1.74328660375354
"799",0.0489756719912266,2.93595042711963e-44,5.82729785678284e-29,1.04117533843974,2.9284275840106e-27,1.74921064041498
"800",0.0491652347666788,2.9553663293984e-44,5.85344626161904e-29,1.04511607122279,2.92797665621424e-27,1.75666280380423
"801",0.04935491413765,2.97645765316995e-44,5.88019281530447e-29,1.04986919609414,2.92758466338563e-27,1.76544746149151
"802",0.0495691326763095,3.00076239020566e-44,5.91023802538534e-29,1.0556403291275,2.9270964635951e-27,1.77591285567468
"803",0.0497751261677508,3.02656120783614e-44,5.9398530140417e-29,1.06247651106777,2.92658951019173e-27,1.78814076083979
"804",0.0500071127716044,3.05600115822748e-44,5.97319010840935e-29,1.07036472757347,2.92609147496415e-27,1.80211177678275
"805",0.0502387475273622,3.08728243228119e-44,6.00722620864409e-29,1.07903949136225,2.92572414358215e-27,1.81738105288982
"806",0.0504905537436192,3.12160872307991e-44,6.04404671840335e-29,1.08873881551271,2.92524778373954e-27,1.83435126087155
"807",0.0507170008008678,3.15626145912832e-44,6.07854029984005e-29,1.09925137569736,2.92487598952053e-27,1.85266816893286
"808",0.0509732320438522,3.19465715703366e-44,6.1170101794282e-29,1.11080976479574,2.92439805200158e-27,1.87272535514051
"809",0.0512492843770985,3.23656135913327e-44,6.15844313419466e-29,1.12353762398389,2.92386869707236e-27,1.89473300530749
"810",0.0514947803413563,3.2789837450763e-44,6.19688508595538e-29,1.13748643585789,2.92332272102443e-27,1.91877966567851
"811",0.0517784918342505,3.32653797026809e-44,6.24058122616735e-29,1.15285899362448,2.92268959245852e-27,1.94520911953324
"812",0.0520776810554983,3.37817358487548e-44,6.28695225883257e-29,1.16979931479788,2.92200000629819e-27,1.9742661246437
"813",0.0523525264726766,3.43130564106695e-44,6.33147187758045e-29,1.18805757265335,2.92143511977422e-27,2.00553063833929
