"","R.ALK","R.DIC","R.TOT_P","R.TOT_N5","R.TOT_N3","R.TOT_S6","R.TOT_S2","R.CH4","R.O2","R.N2","R.Mn2","R.Fe2","R.Ca2","R.MnO2","R.OM","R.OM_beta","R.FeOH3","R.FeOH3_P","R.FeCO3","R.S0","R.FeS","R.Viv","R.CaCO3","R.Apatite","R.MnCO3"
"208",-1364753943.10957,-251.018968199211,0.154792933655456,-0.698411185155364,0.156870142650873,-0.379910642207657,-682376719.592069,-0.126188744802188,0,0.349205592577682,9.09497078411333e-15,-682376972.432381,0.147441543147956,-9.09497078411333e-15,-1.38045777625514,0,1.81779255904777e-14,0,252.525614720268,5.99213507930751e-18,682376719.97198,-0.0217376924941867,0,-0.0491471810493188,0
"209",-1305548009.29144,-241.170715831995,0.154388482028677,-0.731671831719957,0.15319704733075,-0.386066772164836,-652773762.53532,-0.169294404369503,0,0.365835915859979,0,-652774005.544365,0.14733874815923,0,-1.34813452524061,0,0,0,242.688144761605,0,652773762.921386,-0.0217221998422025,0,-0.0491129160530766,0
"210",-1252290831.38956,-230.371916820948,0.153992355574092,-0.759550274615152,0.149664878316566,-0.403345958676026,-626145184.376235,-0.219539167217338,0,0.379775137307576,5.72647337101651e-15,-626145416.622973,0.14723640832745,-5.72647337101651e-15,-1.31705142618631,0,1.14458043853714e-14,0,231.908507414352,3.56399703320389e-18,626145184.779581,-0.0217048682839355,0,-0.0490788027758167,0
"211",-1177579470.00876,-220.364123653646,0.153625225128705,-0.782049947811339,0.146272000286948,-0.433111937777655,-588789513.674338,-0.278296111030362,0,0.391024973905669,0,-588789735.971976,0.147134715082406,0,-1.28719408825876,0,0,0,221.929613852935,0,588789514.10745,-0.0216960373092481,0,-0.0490449050274687,0
"212",-1128630488.89769,-209.353238313359,0.153249591323049,-0.799403940727718,0.143016867401202,-0.476857015170976,-564315034.096499,-0.347210024098454,0,0.399701970363859,3.84888238937007e-15,-564315245.467322,0.147034018055393,-3.84888238937007e-15,-1.25854890805469,0,7.69328023624539e-15,0,210.958997245512,2.23889314579851e-18,564315034.573356,-0.0216769048566387,0,-0.0490113393517977,0
"213",-1105959640.8661,-197.46442592438,0.152865135455294,-0.812014346744637,0.139898025175822,-0.536291326915361,-552979621.920671,-0.428248750573541,0,0.406007173372318,1.49111255010395e-16,-552979821.515799,0.146934488420491,-1.49111255010395e-16,-1.23110308611444,0,2.98051076365067e-16,0,199.123777761068,8.56079252809347e-20,552979622.456963,-0.0216473148919748,0,-0.0489781628068304,0
"214",-1034684348.20689,-187.861668720752,0.15253274597681,-0.820390757506042,0.136914112459014,-0.613443174294494,-517341985.127304,-0.52376507558693,0,0.410195378753021,0,-517342175.266112,0.146836109818486,0,-1.20484464429768,0,0,0,189.590278440637,0,517341985.740747,-0.0216377735946754,0,-0.0489453699394953,0
"215",-988902700.083146,-177.471202272055,0.152193303672754,-0.825095808278891,0.1340638635327,-0.710767756219918,-494451171.369115,-0.636571414253656,0,0.412547904139446,0,-494451351.302563,0.146739234222129,0,-1.17976244428114,0,0,0,179.28753613059,0,494451172.079883,-0.0216186565723285,0,-0.0489130780740429,0
"216",-942658843.677715,-167.647092234747,0.15186496244179,-0.826701914796306,0.131346110326849,-0.831264310128575,-471329252.880422,-0.77002990335394,0,0.413350957398153,0,-471329423.219858,0.14664404041481,0,-1.15584620704465,0,0,0,169.572968345146,0,471329253.711686,-0.021599029665748,0,-0.0488813468049366,0
"217",-946473493.149777,-156.123316780746,0.151506601242461,-0.825760226388146,0.128759784777173,-0.978604177676094,-473236589.003057,-0.928161052359211,0,0.412880113194073,7.44382799720423e-16,-473236748.10155,0.146550698058052,-7.44382799720423e-16,-1.13308653361895,0,1.48799077974331e-15,0,158.184564366724,3.87158662990791e-19,473236589.981661,-0.0215583201351239,0,-0.0488502326860174,0
"218",-906578429.673069,-145.89113104702,0.15119919506549,-0.82278076655129,0.126303921322547,-1.15727398977013,-453289067.328167,-1.11577450533322,0,0.411390383275645,4.33530017681924e-15,-453289216.53921,0.146458975121739,-4.33530017681924e-15,-1.11147492706292,0,8.6662080161176e-15,0,148.118380479417,2.19496844451678e-18,453289068.485441,-0.0215371328991013,0,-0.048819658373913,0
"219",-851283212.721264,-135.447639747427,0.150921426156527,-0.818221698870176,0.123977659536098,-1.37273968952672,-425641469.089945,-1.33862634351198,0,0.409110849435088,2.68425852279099e-15,-425641608.27538,0.146368997867014,-2.68425852279099e-15,-1.09100381561721,0,5.36590167743196e-15,0,137.877269906557,1.30707544560064e-18,425641470.462684,-0.0215248027093034,0,-0.0487896659556712,0
"220",-793706109.087834,-124.481163654742,0.150662088864796,-0.812485381182636,0.12178024692475,-1.63163789544986,-396852927.990109,-1.60360797001887,0,0.406242690591318,3.94659329825457e-15,-396853056.713638,0.146281053063451,-3.94659329825457e-15,-1.07166657734029,0,7.88950338249984e-15,0,127.156438202101,1.84087465358428e-18,396852929.621747,-0.0215156623860574,0,-0.0487603510211503,0
"221",-719830900.126758,-113.820561721634,0.15043390235332,-0.805919051908438,0.119711041892122,-1.94200211236497,-359915333.868728,-1.91897273671683,0,0.402959525954219,3.18767738627995e-16,-359915452.539174,0.146195478781164,-3.18767738627995e-16,-1.05345756618183,0,6.37255137844558e-16,0,116.792992024533,1.40121359928757e-19,359915335.81073,-0.0215159854531503,0,-0.0487318262603879,0
"222",-676498945.329165,-102.314905912818,0.150193761714012,-0.798818384753535,0.117769516868636,-2.31353140691311,-338249367.61252,-2.29460682762016,0,0.399409192376767,0,-338249475.507424,0.146112783766843,0,-1.03637213952782,0,0,0,105.645884879966,0,338249369.926051,-0.0215040717734303,0,-0.0487042612556145,0
"223",-626854847.862514,-91.2403153458773,0.149976989537481,-0.791432588999584,0.115955261642182,-2.75790995442458,-313427329.517414,-2.74235197879416,0,0.395716294499792,0,-313427427.213906,0.146033218188222,0,-1.02040668751033,0,0,0,95.0030740121818,0,313427332.275324,-0.0214975162806365,0,-0.0486777393960742,0
"224",-570416067.634094,-80.5815428010484,0.149787813854561,-0.783970133067546,0.114267986870556,-3.2891846782796,-285207949.538236,-3.27638667948832,0,0.391985066533773,0,-285208037.626414,0.145957108049716,0,-1.00555866391699,0,0,0,84.8634881444537,0,285207952.827421,-0.0214983363324837,0,-0.0486523693499055,0
"225",-495973594.724395,-70.8946486973,0.149640073313243,-0.776604493817783,0.112707527810761,-3.92420515444299,-247986722.142313,-3.91366965357466,0,0.388302246908891,0,-247986801.802124,0.145884888061648,0,-0.991826619008891,0,0,0,75.8001449698836,0,247986726.066518,-0.021513313187917,0,-0.0486282960205492,0
"226",-447359079.36319,-61.4494860016499,0.149487196698276,-0.769479576252585,0.111273848268694,-4.68312232434613,-223679473.154464,-4.67444194236509,0,0.384739788126293,0,-223679544.876168,0.145817230027294,0,-0.979210234277799,0,0,0,67.1031381782928,0,223679477.837586,-0.0215189388072831,0,-0.0486057433424314,0
"227",-422138330.408402,-52.4682063216945,0.149330435458564,-0.762714618334729,0.109967044779891,-5.58992285986582,-211069106.757497,-5.58276431670665,0,0.381357309167364,0,-211069171.301554,0.145754555263633,0,-0.967710359236763,0,0,0,59.018680997638,0,211069112.34742,-0.0215156944689037,0,-0.0485848517545443,0
"228",-388324479.267605,-44.4664882744245,0.14920925031801,-0.756408508222313,0.108787351039702,-6.67293423670084,-194162188.11122,-6.66702502913697,0,0.378204254111156,1.81260533181885e-17,-194162246.810427,0.145697018237239,-1.81260533181885e-17,-0.957329050405622,0,3.62410030530923e-17,0,52.0908423539671,5.55110458229512e-21,194162194.784155,-0.0215232493453076,0,-0.0485656727457463,0
"229",-370322715.208168,-36.6047976434638,0.149098252000617,-0.750643511328318,0.107735142599443,-7.96514484755525,-185161312.655826,-7.96026223581684,0,0.375321755664159,0,-185161366.069514,0.145644883034163,0,-0.948069612637213,0,0,0,45.5131294919179,0,185161320.620971,-0.0215288051808835,0,-0.0485482943447211,0
"230",-337049178.34455,-29.2621150591194,0.149038590583003,-0.745488445025875,0.106810941825001,-9.50399498858221,-168524550.032153,-9.49995694534685,0,0.372744222512938,6.46640637353262e-17,-168524599.173498,0.145598232288118,-6.46640637353262e-17,-0.939936642753081,0,1.29291573441823e-16,0,39.7020086472193,1.82753473988306e-20,168524559.536148,-0.0215528877862493,0,-0.0485327440960394,0
"231",-314295591.530249,-21.7610917663637,0.149001672125381,-0.74100136012612,0.106015423165666,-11.3299091829058,-157147762.303838,-11.3265669950301,0,0.37050068006306,0,-157147807.589599,0.145557362473778,0,-0.932936075909211,0,0,0,34.0205948373029,0,157147773.633747,-0.0215810733706018,0,-0.0485191208245926,0
"232",-291955953.247864,-14.1449831136841,0.149003403802302,-0.737231796426782,0.105349418734535,-13.4820638995026,-145977948.629752,-13.4792961549175,0,0.368615898213391,0,-145977990.598307,0.145522449346437,0,-0.927075234703622,0,0,0,28.5513545033052,0,145977962.111816,-0.0216212223955608,0,-0.048507483115479,0
"233",-254108922.618299,-6.56892690861001,0.149067967777219,-0.734222680242941,0.104813924207897,-15.988363306172,-127054438.387323,-15.9860710407783,0,0.36711134012147,2.0273492600569e-17,-127054477.787991,0.145493682622046,-2.0273492600569e-17,-0.922362881090957,0,4.05371989894444e-17,0,23.4773608304793,4.89281161501693e-21,127054454.375686,-0.0216853213742278,0,-0.0484978942073488,0
"234",-229347494.450773,1.30632041263985,0.14915074921287,-0.732011926427258,0.104410105081369,-18.8436780559053,-114673729.325477,-18.8417808742041,0,0.366005963213629,0,-114673766.558172,0.145471516696474,0,-0.918809271436524,0,0,0,18.4542697330007,0,114673748.169155,-0.0217508630436016,0,-0.0484905055654913,0
"235",-200974131.563768,9.07225413074513,0.14925930649271,-0.730633793062469,0.104139303293329,-21.9650473960012,-100487052.527909,-21.963480409264,0,0.365316896531234,4.27677484885273e-20,-100487088.235144,0.14545623551719,-4.27677484885273e-20,-0.916426214802505,0,8.55173543636833e-20,0,13.8076524933214,9.0708848868976e-24,100487074.492956,-0.0218214762431287,0,-0.0484854118390634,0
"236",-155959415.615874,16.1784774443389,0.149372801134308,-0.730120004967444,0.104003044252676,-25.1032916534275,-77979698.5226673,-25.102003089136,0,0.365060002483722,0,-77979733.3990521,0.145448216170767,0,-0.915227134792277,0,0,0,9.8387527795894,0,77979723.6259589,-0.0218865527171864,0,-0.0484827387235891,0
"237",-107499870.195686,21.3642098791651,0.194432686604855,-0.368238117877575,0.0524269053195731,-27.675688230249,-53749928.7237739,-27.6751585834679,0,0.184119058938788,0,-53749963.0253562,0.138708824293427,0,-0.461356940909202,0,0,0,6.77230564521197,0,53749956.3994621,-0.0488038565525309,0,-0.0462362747644757,0
"238",-88645048.6471844,2763.61200801502,0.276845247336176,-0.148903586340401,0.02637275751262,-28.1349603485821,-44322506.4688824,-2768.0626624808,-2743.46292741496,0.0744517931702003,4.15281846441968e-08,-44322552.5394723,0.13170416118572,-4.15281846441968e-08,-0.232080353688548,0,13.6384517491347,-0.175459690144806,4.68273481946057,0.0877314794734864,44322534.5161112,-0.0407886109132653,0,-0.0439013870619066,0
"239",-66097374.8295676,26.3587920652407,0.261650092971077,-0.09305551985922,0.0132387837159652,-29.5551208965267,-33048684.4151932,-29.5550299261071,0,0.04652775992961,0,-33048717.0165902,0.124363432453344,0,-0.116501340663264,0,0,0,3.31273920152973,0,33048713.9703141,-0.0888210343753205,0,-0.0414544774844479,0
"240",-86224877.9738032,26.3030430903211,0.225721230701194,-0.0466265751585142,0.00663177737980213,-28.7534892065084,-43112436.7296586,-28.7534509845,0,0.0233132875792571,0,-43112467.7717682,0.117608848643682,0,-0.0583596629647731,0,0,0,2.50876755714369,0,43112465.4831478,-0.0733823843736239,0,-0.0392029495478941,0
"241",-93349989.1267524,19862.2352485822,1.86701198433315,-0.00822982238363574,0.00331511937187198,-26.7227346580835,-46674893.905311,-19864.3060852838,-19863.7486405559,0.00411491119181787,0,-46675020.4695329,0.111155551038091,0,-0.0291730614811758,0,102.127781448273,-2.82884769400124,2.10000976308874,1.41446957650005,46674919.213576,-0.0476622248396003,0,-0.0370518503460303,0
"242",-78010653.7572078,25.4446590965772,0.190787621093823,-0.0116306190892524,0.00165368908580451,-27.1765884277187,-39005325.329353,-27.1765813299262,0,0.00581530954462622,1.61237214354451e-11,-39005354.070969,0.104528389380022,-1.61237214354451e-11,-0.0145524694465776,0,3.22433267815315e-11,0,1.74647470279564,2.05804397142044e-15,39005352.5059415,-0.0604823703630997,0,-0.0348427964600074,0
"243",-68140232.0360103,24.0063563388856,0.22645788071073,-0.00579020386260433,0.00082317484628657,-25.6046671050607,-34070114.6421156,-25.6046640117844,0,0.00289510193130217,4.24978489400952e-16,-34070141.6105551,0.0978050971295622,-4.24978489400952e-16,-0.0072439413808846,0,8.49855953045959e-16,0,1.60555161427976,5.05128698550388e-20,34070140.2467827,-0.0805930717773619,0,-0.0326016990431874,0
"244",-76442475.1179319,9007.11301666688,0.89811164826282,-0.00142498595567522,0.000408895159334188,-22.0506560238363,-38221180.568828,-9008.78141744473,-9001.27279913913,0.000712492977837611,0,-38221259.2528822,0.0913991226877907,0,-0.0035982787599819,0,56.9283054467984,-1.18528246149057,1.67199905661484,0.592660628969857,38221202.0268234,-0.0629877384419565,0,-0.0304663742292636,0
"245",-74741217.954588,17.9285887161575,0.215576630296746,-0.00142591991618793,0.000202680297721619,-19.7908148079509,-37370607.3296506,-19.790814214252,0,0.000712959958093964,0,-37370628.7462493,0.0851145157600575,0,-0.00178358729300206,0,0,0,1.86400908538745,0,37370627.1204654,-0.0794083967474121,0,-0.0283715052533525,0
"246",-88117337.4769433,16893.3079272149,2.47546328999177,-0.000200887406506826,0.000100251029760476,-16.2646122499799,-44058531.3373138,-16895.4356725053,-16915.0037807517,0.000100443703253413,6.59394150173225e-18,-44058683.8447542,0.0792513771173356,-6.59394150173225e-18,-0.000882209394801398,0,140.059184393982,-3.8516492364586,2.12862749978774,1.92588775412222,44058545.6760383,-0.0558155869874581,0,-0.0264171257057785,0
"247",-80146986.3918636,12.6669775201199,0.201745176735954,-0.000348159737040827,4.94814107506125e-05,-15.2187255740887,-40073490.8456863,-15.2187254556349,0,0.000174079868520414,4.17878800137463e-19,-40073508.3873499,0.0733662442506017,-4.17878800137463e-19,-0.00043543657892108,0,8.35649390747285e-19,0,2.55218337209394,5.41047635140894e-23,40073506.0644118,-0.0764151196716497,0,-0.0244554147502006,0
"248",-88220908.1290068,9.98356545480885,0.227706801948612,-0.000171484971841845,2.43707675634403e-05,-13.1169714973173,-44110451.1586846,-13.1169714440069,0,8.57424859209224e-05,5.25222558513799e-19,-44110467.1355152,0.067795821700843,-5.25222558513799e-19,-0.000214462835487647,0,1.05030202641214e-18,0,3.13362045203355,7.15453075549776e-23,44110464.2756561,-0.0912537821235431,0,-0.0225986072336143,0
"249",-114256857.64043,7.0360922227859,0.229749577854024,-8.42835988885548e-05,1.19775611952535e-05,-10.8875617124035,-57128425.1984364,-10.8875616883636,0,4.21417994442774e-05,0,-57128439.6558613,0.0629112049731633,0,-0.000105402578292788,0,0,0,3.85157486815602,0,57128436.0859981,-0.0939038900873177,0,-0.0209704016577211,0
"250",-149430990.260723,16618.7126306573,6.18399262144436,-7.01811571597429e-06,5.87405058193637e-06,-6.59675462328036,-74715232.5827355,-16623.2133176625,-16686.2699661689,3.50905785798715e-06,0,-74715498.6939367,0.0588107252834201,0,-5.16916646273286e-05,0,270.247249140934,-10.0269989757446,4.50073869688935,5.0136638786496,74715234.1658263,-0.0642927990757112,0,-0.0196035750944734,0
"251",-153661477.482439,2.41578087868996,0.177273406884283,-2.02291429679929e-05,2.87458501805871e-06,-7.27796735567134,-76830734.0562922,-7.27796735070684,0,1.01145714839964e-05,2.51402209614503e-18,-76830745.9855039,0.0549422660896313,-2.51402209614503e-18,-2.5296357704712e-05,0,5.02712260392445e-18,0,4.86221176837459,4.60794182724657e-22,76830741.3342596,-0.0703224954231559,0,-0.0183140886965438,0
"252",-161046906.093825,14043.9975547329,7.85931322855033,-1.40658974487176e-06,1.40371475536919e-06,-3.30157477530236,-80523131.6678476,-14048.6318815149,-14131.0996617669,7.0329487243588e-07,4.6555985064785e-16,-80523452.4701304,0.0512984398917491,-4.6555985064785e-16,-1.2352694508643e-05,0,332.363086479215,-12.9313906523737,4.63433913473591,6.4659073344989,80523128.5035151,-0.0331398803317163,0,-0.0170994799639164,0
"253",-123958982.624763,1.32748784318056,0.13952296408487,-4.81358348721079e-06,6.8398547176197e-07,-5.39713711035365,-61979487.382252,-5.39713710930612,0,2.40679174360539e-06,1.51751011753351e-16,-61979496.6868801,0.047120113382879,-1.51751011753351e-16,-6.01907442285417e-06,0,3.03452467853961e-16,0,4.06965528519999,2.47778263690172e-20,61979492.7793891,-0.0540547491896151,0,-0.0157067044609597,0
"254",-104609731.908801,433.360748896801,0.297738266396598,-1.88790531451664e-06,3.32565640308007e-07,-4.54971181161154,-52304849.8302762,-436.606099301362,-435.475384856935,9.43952657258322e-07,8.56680929599921e-08,-52304870.3978819,0.0426375187265665,-8.56680929599921e-08,-2.92657873907979e-06,0,13.3350277316238,-0.264188309366048,3.24535333113984,0.132098488668428,52304854.2478895,-0.055400120341679,0,-0.0142125062421888,0
"255",0.075950523187779,143.513820406716,0.253028484487005,-1.0399375306874e-06,1.61349766855113e-07,4.06236314527504e+34,-45639671.4505659,-145.957731397134,-8.12472629055009e+34,5.19968765343698e-07,2.81439726882433e-06,4.06236314527504e+34,0.0379752615938895,-2.81439726882433e-06,-1.4198784841282e-06,0,5.12515125432294,-0.1541736327815,2.44391241029622,0.0770894256613334,-4.06236314527504e+34,-0.0676037251802158,0,-0.0126584205312965,0
"256",-92921287.7275165,3086.65845279767,2.38959358837798,-1.64648368790661e-07,7.81120270710237e-08,-2.62053810049596,-46460516.491581,-3088.34296690637,-3119.09162804519,8.23241843953306e-08,0,-46460645.322938,0.0334383764722488,0,-6.87386097615989e-07,0,130.347442038146,-3.78353985397315,1.68451479609241,1.8918319596948,46460517.2202872,-0.0485887092639085,0,-0.0111461254907496,0
"257",-75394227.5199506,149.27255522743,0.278257403172439,-2.35946016295138e-07,3.77332415484509e-08,-2.99432248775099,-37697106.100065,-150.359846159945,-149.157647412812,1.17973008147569e-07,0,-37697116.6437604,0.0285912100414575,0,-3.32052650929255e-07,0,7.01765086786546,-0.277949545527543,1.08729126456735,0.138979329701356,37697108.9554081,-0.0462134330145176,0,-0.00953040334715251,0
"258",-54147787.9310494,2.07237676962016,0.185881991592793,-1.28008832608995e-07,1.81880058911989e-08,-2.7270727540589,-27073893.4967106,-2.72707275403716,0,6.40044163044976e-08,7.62106246518119e-16,-27073896.6229406,0.0232840869486341,-7.62106246518119e-16,-1.6005451224048e-07,0,1.52405189636989e-15,0,0.654696144471519,8.02983331730413e-20,27073896.2237834,-0.0851796327252111,0,-0.00776136231621135,0
"259",-62257722.9270752,1.77667426104304,0.158792481673692,-6.15686136736426e-08,8.74780084259273e-09,-2.11710062365167,-31128861.2819037,-2.11710062364171,0,3.07843068368213e-08,0,-31128863.5195171,0.0182751225177481,0,-7.69806764641279e-08,0,0,0,0.34042643957935,0,31128863.3990043,-0.0733045329678134,0,-0.00609170750591604,0
"260",-67088843.6548024,2978.2436414203,4.21587886678946,-4.91032382842709e-09,4.19820452800205e-09,-0.120785264357953,-33544149.0985577,-2978.38174892107,-3049.90912748165,2.45516191421354e-09,0,-33544419.8537362,0.01348919330118,0,-3.69442137876308e-08,0,280.914491178252,-6.84627349640634,0.13810753770547,3.42324899194442,33544145.796094,-0.0495609865315049,0,-0.00449639776706001,0
"261",0.0169100897304018,728.627700701599,1.4181616202241,-5.40023622626298e-09,2.01037589125368e-09,3.47808608480802e+36,-27282794.952429,-728.64853717667,-6.95617216961605e+36,2.70011811313149e-09,1.9388701336441e-15,3.47808608480802e+36,0.00845504486520091,-1.9388701336441e-15,-1.76913145190001e-08,0,90.9381227498188,-2.16384159254135,0.0208364927616701,1.08195627216509,-3.47808608480802e+36,-0.0571099839777965,0,-0.0028183482884003,0
"262",-46960179.7896525,1545.12031239092,3.30635205045324,-1.19843489830573e-09,9.60589885238644e-10,0.227624119601589,-23479835.4605318,-1545.11493972545,-1611.67476424001,5.99217449152863e-10,2.39677244561404e-15,-23480088.0172797,0.00325357876363506,-2.39677244561404e-15,-8.45319417998466e-09,0,260.952526233557,-5.3440324123358,-0.00537265701657992,2.67210382086698,23479832.5608039,-0.0488817752314608,0,-0.00108452625454502,0
"263",0,506.747643576139,1.29322962415732,-1.12362482264498e-09,4.57977214332401e-10,1.06478228143351e+36,-17828623.7460721,-506.68955616269,-2.12956456286703e+36,5.61812411322491e-10,6.29413846645056e-16,1.06478228143351e+36,0,-6.29413846645056e-16,-4.0302010069557e-09,0,105.352695491832,-1.97839067335328,-0.0580874094181332,0.989227772128021,-1.06478228143351e+36,-0.0530976100536661,0,0,0
"264",-26815388.1739864,530.905549135607,1.27523145549652,-4.65569636591832e-10,2.17867778342471e-10,-0.19704295669507,-13407567.1196781,-530.73190846474,-563.347203400141,2.32784818295916e-10,6.24169629808709e-16,-13407693.6464204,0,-6.24169629808709e-16,-1.91723717289947e-09,0,129.623508712758,-2.01214743004041,-0.173640668949874,1.00610670390913,13407566.3106143,-0.0339714987270925,0,0,0
"265",-9344155.41764217,0.918006570617816,0.138930075169646,-7.27890640290306e-10,1.03414982942574e-10,-0.56013437525722,-4672078.20562335,-0.560134375257125,0,3.63945320145153e-10,6.38724738157205e-18,-4672078.19949042,0,-6.38724738157205e-18,-9.10052193310575e-10,0,1.27739500894596e-17,0,-0.357872194450638,2.72336842247646e-22,4672078.76575773,-0.0694650375805303,0,0,0
"266",-8305368.62146191,0.989985818335935,0.204289212876836,-3.44745509032258e-10,4.89793839974135e-11,-0.490855708061819,-4152685.01415028,-0.490855708061776,0,1.72372754516129e-10,1.12773502770314e-15,-4152684.69944206,0,-1.12773502770314e-15,-4.3101874182582e-10,0,2.25537948474036e-15,0,-0.49913010984314,4.52853329578838e-20,4152685.50500599,-0.102144606436385,0,0,0
"267",-20094719.1282711,234.778717676845,0.9022857545722,-5.70958530675754e-11,2.31462472468811e-11,-0.047334933102151,-10047256.6865453,-234.340808538796,-260.817760713331,2.85479265337877e-11,1.06301033834133e-18,-10047359.1603276,0,-1.06301033834133e-18,-2.03687052635593e-10,0,104.962302290011,-1.24082797367766,-0.43790913784485,0.620434330048074,10047256.1134459,-0.0788944851818417,0,0,0
"268",0,131.742180499091,1.04638790677473,-2.84227261670367e-11,1.09139901999046e-11,2.98559627264287e+35,-13077395.0910085,-131.47993146411,-5.97119254528575e+35,1.42113630835184e-11,0,2.98559627264287e+35,0,0,-9.60431500018584e-11,0,96.2456914658599,-1.47944867935534,-0.262249034885107,0.73974859504158,-2.98559627264287e+35,-0.0793593495803115,0,0,0
"269",-33516420.3812558,118.726579261129,2.04733731792342,-8.6099362263228e-12,5.13475922911397e-12,0.537195917651233,-16758033.8327139,-118.629952418043,-164.894659107404,4.3049681131614e-12,1.20825541535397e-15,-16758208.6297633,0,-1.20825541535397e-15,-4.51858982674853e-11,0,180.371273406026,-3.11557353108322,-0.0966268430407856,1.5578378449544,16758031.7376801,-0.0889965996365294,0,0,0
"270",-52355396.778034,52.8310694702574,3.97050137862645,-2.7311698229208e-12,2.41039576842835e-12,1.27202191474916,-26177413.524481,-52.8208155763303,-128.561184839774,1.3655849114604e-12,6.72070087133301e-18,-26177695.1317444,0,-6.72070087133301e-18,-2.12114907665056e-11,0,292.678409922805,-6.38835654477329,-0.010253893905915,3.19428300864073,26177409.0581761,-0.0687437258811368,0,0,0
"271",-56365289.6784073,4.67736077125007,4.1990747115847,-1.2581912176842e-12,1.12898052059762e-12,1.37320380591526,-28182354.866128,-4.69140879166075,-82.0046898421444,6.29095608842098e-13,4.84894024300827e-16,-28182641.3664625,0,-4.84894024300827e-16,-9.93503233032789e-12,0,298.257968739901,-6.8329239262596,0.0140480204206182,3.41657398800685,28182350.0763502,-0.0496601779144223,0,0,0
"272",-42368545.1044234,-0.126551629746393,0.146228855054795,-3.71373476424864e-12,5.27609405043636e-13,-0.0189068977647033,-21184272.552982,-0.0189068977647029,0,1.85686738212432e-12,1.17385380024867e-15,-21184272.4980042,0,-1.17385380024867e-15,-4.64296451644608e-12,0,2.34748993944056e-15,0,0.145458527515739,1.08830528388855e-19,21184272.5718889,-0.0731144275273757,0,0,0
"273",-43705897.8594635,-0.458257555140013,0.185754391940559,-1.73166670483019e-12,2.46016693434812e-13,-0.0343801940868367,-21852948.6228484,-0.0343801940868365,0,8.65833352415095e-13,4.43641530230573e-16,-21852948.8712347,0,-4.43641530230573e-16,-2.16494771918775e-12,0,8.87199457735317e-16,0,0.492637749229015,4.18013629142819e-20,21852948.6572286,-0.0928771959702692,0,0,0
"274",-55937132.2435851,-1.29911355669219,0.205375932402449,-8.05641989950499e-13,1.14456577886788e-13,-0.0148430069315636,-27968565.0132119,-0.0148430069315635,0,4.0282099497525e-13,0,-27968566.0339476,0,0,-1.0072182654861e-12,0,0,0,1.31395656362476,0,27968565.0280549,-0.10268796620122,0,0,0
"275",-87973284.3699818,-2.86148763995494,0.231489276110757,-3.7397452972262e-13,5.31299157215138e-14,-3.65325097027431e-17,-43986639.5549925,1.10380406297521e-18,0,1.8698726486131e-13,6.70492034212337e-16,-43986642.0692463,0,-6.70492034212338e-16,-4.67543434780806e-13,0,1.34080167280413e-15,0,2.86148763995541,9.1197810274906e-20,43986639.5549925,-0.115744638055376,0,0,0
"276",-144336544.056705,-5.07844385833016,6.54418789471619,-2.75060875359921e-14,2.4606948499008e-14,2.22510509341998,-72167986.936078,7.30634628719299e-20,-77.6872724591026,1.37530437679961e-14,5.21153301365704e-18,-72168266.5311534,0,-5.21153301365704e-18,-2.16541228504941e-13,0,292.947899894411,-10.6495113471065,5.07844385833038,5.32493027087238,72167979.3860427,-0.0772405432261426,0,0,0
"277",0,-7.92669433108153,1.24969968546771,-4.6985109083453e-14,1.137089734242e-14,1.74317837246541e+36,-80284016.184086,1.30807318654684e-19,-3.48635674493082e+36,2.34925545417265e-14,3.11876933490059e-16,1.74317837246541e+36,0,-3.11876933490059e-16,-1.00063934373271e-13,0,38.8225765139059,-1.80489501477234,7.92669433108163,0.902477098399372,-1.74317837246541e+36,-0.0833813383021509,0,0,0
"278",-181319853.904784,-10.9207015462893,4.73632354372009,-8.53208560641021e-15,5.24261837399364e-15,1.57303647063531,-90659742.3497693,2.23924940381195e-20,-48.9008877751927,4.26604280320511e-15,6.53955968375791e-16,-90659923.0111936,0,-6.53955968375791e-16,-4.61350591006003e-14,0,183.019007912886,-7.66772937619144,10.9207015462893,3.83399039949686,90659736.9427425,-0.0678429590026131,0,0,0
"279",-179237976.057455,-14.3954231576428,0.189998029821768,-1.69755704555399e-14,2.41166084186314e-15,-1.53403445587248e-18,-89618973.8233023,4.61392980427115e-20,0,8.48778522776996e-15,0,-89618987.9337284,0,0,-2.12226234169327e-14,0,0,0,14.3954231576428,0,89618973.8233023,-0.0949990149108842,0,0,0
"280",-218403587.978787,-18.0263203894155,5.4748539779939,-1.71408693239137e-15,1.10687059849576e-15,1.84886450784765,-109201592.474279,4.32960739592273e-21,-52.2702457370889,8.57043466195685e-16,4.08393032704059e-16,-109201789.403102,0,-4.08393032704059e-16,-9.74046494240981e-15,0,194.289775823016,-8.87663690843674,18.0263203894155,4.43846398549737,109201586.18695,-0.0744359164659273,0,0,0
"281",-228365274.107182,-22.6311563726751,0.206335611245608,-3.56778258654846e-15,5.06860206790075e-16,-3.12261419230503e-19,-114182614.62877,9.3734438400666e-21,0,1.78389129327423e-15,0,-114182636.950423,0,0,-4.46037150291172e-15,0,0,0,22.6311563726751,0,114182614.62877,-0.103167805622804,0,0,0
