"","tran.ALK.dC","tran.ALK.flux.up","tran.ALK.flux.down","tran.DIC.dC","tran.DIC.flux.up","tran.DIC.flux.down","tran.TOT_P.dC","tran.TOT_P.flux.up","tran.TOT_P.flux.down","tran.TOT_N5.dC","tran.TOT_N5.flux.up","tran.TOT_N5.flux.down","tran.TOT_N3.dC","tran.TOT_N3.flux.up","tran.TOT_N3.flux.down","tran.TOT_S6.dC","tran.TOT_S6.flux.up","tran.TOT_S6.flux.down","tran.TOT_S2.dC","tran.TOT_S2.flux.up","tran.TOT_S2.flux.down","tran.CH4.dC","tran.CH4.flux.up","tran.CH4.flux.down","tran.O2.dC","tran.O2.flux.up","tran.O2.flux.down","tran.N2.dC","tran.N2.flux.up","tran.N2.flux.down","tran.Mn2.dC","tran.Mn2.flux.up","tran.Mn2.flux.down","tran.Fe2.dC","tran.Fe2.flux.up","tran.Fe2.flux.down","tran.Ca2.dC","tran.Ca2.flux.up","tran.Ca2.flux.down","tran.MnO2.dC","tran.MnO2.flux.up","tran.MnO2.flux.down","tran.OM.dC","tran.OM.flux.up","tran.OM.flux.down","tran.FeOH3.dC","tran.FeOH3.flux.up","tran.FeOH3.flux.down","tran.FeOH3_P.dC","tran.FeOH3_P.flux.up","tran.FeOH3_P.flux.down","tran.FeCO3.dC","tran.FeCO3.flux.up","tran.FeCO3.flux.down","tran.S0.dC","tran.S0.flux.up","tran.S0.flux.down","tran.FeS.dC","tran.FeS.flux.up","tran.FeS.flux.down","tran.Viv.dC","tran.Viv.flux.up","tran.Viv.flux.down","tran.CaCO3.dC","tran.CaCO3.flux.up","tran.CaCO3.flux.down","tran.Apatite.dC","tran.Apatite.flux.up","tran.Apatite.flux.down"
"435",-0.00162158690250123,-2.38210122656114,0.0107455148575227,-0.00762523938572039,-6.42933799693483,0.0321259051719922,0.00481537888922221,-0.0933415797187303,0.000578259788924323,1.0295373524076e-132,0.180992067571288,4.50883378497732e-137,-0.00230193498922288,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.00469093155038913,-0.0112354927501366,5.49618399826871e-05,-0.00762515970037953,-4.47963532492066,0.0188842826673135,2.56666079626999e-135,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.000540789026632132,-0.125537610011547,1.59860716370479e-05,0.00220707445790219,-0.00836154480601902,0.00108898916942632,1.17351121390874e-117,0.05,7.66823163450352e-119,0.0152503193363456,10.95,1.64902868130101e-05,0,0.2,3.14610137310824e-28,4.00748264940708e-138,0,1.08604734089545e-140,1.74281995123883e-09,0,8.61401706630805e-15,0,0,0.0692557898902866,0.00469093155046105,0,0.0609230323537585,-0.00174390743997251,0,0.00450779052101638,7.7960990017472e-08,0.01,1.35205421961626e-11,-0.000735717472967309,0.01,0.010183155337011
"436",-0.00153021291369409,-2.38210122656114,0.0107455148575227,-0.00732525732338894,-6.42933799693483,0.0321259051719922,0.00480629975528598,-0.0933415797187303,0.000578259788924323,9.6692966651986e-133,0.180992067571288,4.50883378497732e-137,-0.00221137580132869,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.00467295981452127,-0.0112354927501366,5.49618399826871e-05,-0.00732518232137114,-4.47963532492066,0.0188842826673135,2.39665142285321e-135,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.000537138458652949,-0.125537610011547,1.59860716370479e-05,0.00220659286259543,-0.00836154480601902,0.00108898916942632,1.11741293067148e-117,0.05,7.66823163450352e-119,0.0146503647066214,10.95,1.64902868130101e-05,7.55484737908052e-35,0.2,3.14610137310824e-28,3.7711468314898e-138,0,1.08604734089545e-140,1.5738983340785e-09,0,8.61401706630805e-15,0,0,0.0692557898902866,0.00467295981447452,0,0.0609230323537585,-0.00173669994900957,0,0.00450779052101638,7.34045541447742e-08,0.01,1.35205421961626e-11,-0.000735555422671268,0.01,0.010183155337011
"437",-0.00144207735882245,-2.38210122656114,0.0107455148575227,-0.00703637879943973,-6.42933799693483,0.0321259051719922,0.00479724419331572,-0.0933415797187303,0.000578259788924323,9.08655297052346e-133,0.180992067571288,4.50883378497732e-137,-0.0021241685508252,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.00465526887130217,-0.0112354927501366,5.49618399826871e-05,-0.00703630831379532,-4.47963532492066,0.0188842826673135,2.23921927939992e-135,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.000533550738543636,-0.125537610011547,1.59860716370479e-05,0.00220611695636276,-0.00836154480601902,0.00108898916942632,1.06423785518203e-117,0.05,7.66823163450352e-119,0.0140726165815852,10.95,1.64902868130101e-05,-1.60565153863807e-22,0.2,3.14610137310824e-28,3.55020209184172e-138,0,1.08604734089545e-140,1.42093943518331e-09,0,8.61401706630805e-15,0,0,0.0692557898902866,0.00465526887127409,0,0.0609230323537585,-0.00172960701025587,0,0.00450779052101638,6.9104141934392e-08,0.01,1.35205421961626e-11,-0.000735395353323512,0.01,0.010183155337011
"438",-0.00135707166926779,-2.38210122656114,0.0107455148575227,-0.00675822051710761,-6.42933799693483,0.0321259051719922,0.00478821844793919,-0.0933415797187303,0.000578259788924323,8.54377695502323e-133,0.180992067571288,4.50883378497732e-137,-0.00204019747377248,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.00463785773158694,-0.0112354927501366,5.49618399826871e-05,-0.0067581541396584,-4.47963532492066,0.0188842826673135,2.09333926268356e-135,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.000530025337195881,-0.125537610011547,1.59860716370479e-05,0.00220564678811871,-0.00836154480601902,0.00108898916942632,1.0138117586928e-117,0.05,7.66823163450352e-119,0.013516308336512,10.95,1.64902868130101e-05,1.60161299214991e-22,0.2,3.14610137310824e-28,3.34351565383166e-138,0,1.08604734089545e-140,1.28247559420675e-09,0,8.61401706630805e-15,0,0,0.0692557898902866,0.00463785773165305,0,0.0609230323537585,-0.00172262811709919,0,0.00450779052101638,6.50459732772077e-08,0.01,1.35205421961626e-11,-0.000735237278045018,0.01,0.010183155337011
"439",-0.00127509087110301,-2.38210122656114,0.0107455148575227,-0.00649041120813442,-6.42933799693483,0.0321259051719922,0.00477922856633359,-0.0933415797187303,0.000578259788924323,8.03788970137764e-133,0.180992067571288,4.50883378497732e-137,-0.0019593506087835,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.00462072544201687,-0.0112354927501366,5.49618399826871e-05,-0.00649034890236438,-4.47963532492066,0.0188842826673135,1.95807706515619e-135,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.000526561740004979,-0.125537610011547,1.59860716370479e-05,0.00220518241330573,-0.00836154480601902,0.00108898916942632,9.65972487280001e-118,0.05,7.66823163450352e-119,0.012980697740233,10.95,1.64902868130101e-05,-6.4866514367546e-22,0.2,3.14610137310824e-28,3.15001052499572e-138,0,1.08604734089545e-140,1.15717012606731e-09,0,8.61401706630805e-15,0,0,0.0692557898902866,0.00462072544199276,0,0.0609230323537585,-0.00171576277972756,0,0.00450779052101638,6.12169753687572e-08,0.01,1.35205421961626e-11,-0.000735081210032215,0.01,0.010183155337011
"440",-0.0011960331803233,-2.38210122656114,0.0107455148575227,-0.00623259180467175,-6.42933799693483,0.0321259051719922,0.00477028041143604,-0.0933415797187303,0.000578259788924323,7.56607255440807e-133,0.180992067571288,4.50883378497732e-137,-0.00188151943314761,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.00460387108469711,-0.0112354927501366,5.49618399826871e-05,-0.00623253309821806,-4.47963532492066,0.0188842826673135,1.83258056620451e-135,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.000523159447104743,-0.125537610011547,1.59860716370479e-05,0.00220472388339834,-0.00836154480601902,0.00108898916942632,9.205690065028e-118,0.05,7.66823163450352e-119,0.0124650662518914,10.95,1.64902868130101e-05,5.6787477962883e-22,0.2,3.14610137310824e-28,2.968788113265e-138,0,1.08604734089545e-140,1.04380600906849e-09,0,8.61401706630805e-15,0,0,0.0692557898902866,0.00460387108468178,0,0.0609230323537585,-0.00170901052519736,0,0.00450779052101638,5.76047482800418e-08,0.01,1.35205421961626e-11,-0.000734927162621477,0.01,0.010183155337011
"441",-0.00111980020347463,-2.38210122656114,0.0107455148575227,-0.00598441431376981,-6.42933799693483,0.0321259051719922,0.0047613796558732,-0.0933415797187303,0.000578259788924323,7.12574339478138e-133,0.180992067571288,4.50883378497732e-137,-0.00180659899161635,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.00458729377809795,-0.0112354927501366,5.49618399826871e-05,-0.00598435917534233,-4.47963532492066,0.0188842826673135,1.71607209129335e-135,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.000519817972920379,-0.125537610011547,1.59860716370479e-05,0.00220427124931877,-0.00836154480601902,0.00108898916942632,8.774605299933e-118,0.05,7.66823163450352e-119,0.0119687183355768,10.95,1.64902868130101e-05,2.09367237498795e-23,0.2,3.14610137310824e-28,-1.0977744022801e-136,0,1.08604734089545e-140,9.41275515153026e-10,0,8.61401706630805e-15,0,0,0.0692557898902866,0.00458729377808531,0,0.0609230323537585,-0.00170237089742315,0,0.00450779052101638,5.41975321063623e-08,0.01,1.35205421961626e-11,-0.000734775149205953,0.01,0.010183155337011
"442",-0.00104629665016684,-2.38210122656114,0.0107455148575227,-0.00574554220556741,-6.42933799693483,0.0321259051719922,0.00475253180212241,-0.0933415797187303,0.000578259788924323,6.71453522351596e-133,0.180992067571288,4.50883378497732e-137,-0.00173448767473662,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.00457099267655458,-0.0112354927501366,5.49618399826871e-05,-0.00574549040081011,-4.47963532492066,0.0188842826673135,1.60784144647829e-135,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.000516536846547,-0.125537610011547,1.59860716370479e-05,0.00220382456660087,-0.00836154480601902,0.00108898916942632,8.36515724004202e-118,0.05,7.66823163450352e-119,0.0114909807924549,10.95,1.64902868130101e-05,5.78770721951845e-23,0.2,3.14610137310824e-28,5.37071337691502e-137,0,1.08604734089545e-140,8.48570706960341e-10,0,8.61401706630805e-15,0,0,0.0692557898902866,0.00457099267661242,0,0.0609230323537585,-0.00169584345724404,0,0.00450779052101638,5.09841756267126e-08,0.01,1.35205421961626e-11,-0.000734625183334244,0.01,0.010183155337011
"443",-0.000975430292801022,-2.38210122656114,0.0107455148575227,-0.00551564978889952,-6.42933799693483,0.0321259051719922,0.00474374217761494,-0.0933415797187303,0.000578259788924323,6.33027681824273e-133,0.180992067571288,4.50883378497732e-137,-0.0016650871035726,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.00455496697117891,-0.0112354927501366,5.49618399826871e-05,-0.00551560108317387,-4.47963532492066,0.0188842826673135,1.50723964617302e-135,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.000513315611494297,-0.125537610011547,1.59860716370479e-05,0.00220338388070609,-0.00836154480601902,0.00108898916942632,7.97611980638557e-118,0.05,7.66823163450352e-119,0.0110312021100188,10.95,1.64902868130101e-05,0,0.2,3.14610137310824e-28,-2.37879830455922e-137,0,1.08604734089545e-140,7.6477473210542e-10,0,8.61401706630805e-15,0,0,0.0692557898902866,0.00455496697110742,0,0.0609230323537585,-0.00168942778246114,0,0.00450779052101638,4.79541064089388e-08,0.01,1.35205421961626e-11,-0.000734477278627413,0.01,0.010183155337011
"444",-0.000907111966119455,-2.38210122656114,0.0107455148575227,-0.00529442172238918,-6.42933799693483,0.0321259051719922,0.00473501594800762,-0.0933415797187303,0.000578259788924323,5.9709752483664e-133,0.180992067571288,4.50883378497732e-137,-0.0015983021670491,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.0045392158887391,-0.0112354927501366,5.49618399826871e-05,-0.00529437586584916,-4.47963532492066,0.0188842826673135,1.41367326118929e-135,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.000510153825764826,-0.125537610011547,1.59860716370479e-05,0.00220294925012125,-0.00836154480601902,0.00108898916942632,7.60634753312168e-118,0.05,7.66823163450352e-119,0.0105887518280904,10.95,1.64902868130101e-05,0,0.2,3.14610137310824e-28,1.01698474552307e-138,0,1.08604734089545e-140,6.89053850430216e-10,0,8.61401706630805e-15,0,0,0.0692557898902866,0.00453921588882252,0,0.0609230323537585,-0.00168312346787988,0,0.00450779052101638,4.50973022984107e-08,0.01,1.35205421961626e-11,-0.000734331448833726,0.01,0.010183155337011
"445",-0.000841255299497331,-2.38210122656114,0.0107455148575227,-0.00508155297108895,-6.42933799693483,0.0321259051719922,0.00472635812067625,-0.0933415797187303,0.000578259788924323,5.63480005932149e-133,0.180992067571288,4.50883378497732e-137,-0.0015340407335576,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.00452373869363999,-0.0112354927501366,5.49618399826871e-05,-0.00508150998352425,-4.47963532492066,0.0188842826673135,1.32659932218534e-135,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.000507051061920927,-0.125537610011547,1.59860716370479e-05,0.00220252071903643,-0.00836154480601902,0.00108898916942632,7.2547694864675e-118,0.05,7.66823163450352e-119,0.0101630199212108,10.95,1.64902868130101e-05,0,0.2,3.14610137310824e-28,5.80937341260028e-138,0,1.08604734089545e-140,6.20650134925233e-10,0,8.61401706630805e-15,0,0,0.0692557898902866,0.00452373869352369,0,0.0609230323537585,-0.0016769301253671,0,0.00450779052101638,4.24042642304329e-08,0.01,1.35205421961626e-11,-0.000734187707832622,0.01,0.010183155337011
"446",-0.000777776810014714,-2.38210122656114,0.0107455148575227,-0.00487674848644178,-6.42933799693483,0.0321259051719922,0.00471777354596798,-0.0933415797187303,0.000578259788924323,5.32006895661662e-133,0.180992067571288,4.50883378497732e-137,-0.00147221377500812,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.00450853468578992,-0.0112354927501366,5.49618399826871e-05,-0.00487670811266338,-4.47963532492066,0.0188842826673135,1.24552072078933e-135,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.000504006907056643,-0.125537610011547,1.59860716370479e-05,0.00220209834273366,-0.00836154480601902,0.00108898916942632,6.92038369522471e-118,0.05,7.66823163450352e-119,0.00975341619706001,10.95,1.64902868130101e-05,6.67744852424586e-36,0.2,3.14610137310824e-28,3.9135886690655e-137,0,1.08604734089545e-140,5.58874791603717e-10,0,8.61401706630805e-15,0,0,0.0692557898902866,0.00450853468585422,0,0.0609230323537585,-0.00167084738392839,0,0.00450779052101638,3.98659903090036e-08,0.01,1.35205421961626e-11,-0.000734046069570718,0.01,0.010183155337011
"447",-0.000716595727977965,-2.38210122656114,0.0107455148575227,-0.00467972285391201,-6.42933799693483,0.0321259051719922,0.00470926693561744,-0.0933415797187303,0.000578259788924323,5.0252348385376e-133,0.180992067571288,4.50883378497732e-137,-0.0014127350508082,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.00449360320315386,-0.0112354927501366,5.49618399826871e-05,-0.0046796848237332,-4.47963532492066,0.0188842826673135,1.16998205699472e-135,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.000501020962924923,-0.125537610011547,1.59860716370479e-05,0.00220168217067697,-0.00836154480601902,0.00108898916942632,6.60225204617849e-118,0.05,7.66823163450352e-119,0.00935936971055635,10.95,1.64902868130101e-05,-4.89274756979642e-23,0.2,3.14610137310824e-28,1.03011634763611e-137,0,1.08604734089545e-140,5.03102047859936e-10,0,8.61401706630805e-15,0,0,0.0692557898902866,0.00449360320320159,0,0.0609230323537585,-0.00166487488973986,0,0.00450779052101638,3.74739510968143e-08,0.01,1.35205421961626e-11,-0.000733906548170332,0.01,0.010183155337011
"448",-0.000657633885349369,-2.38210122656114,0.0107455148575227,-0.00449019979316599,-6.42933799693483,0.0321259051719922,0.00470084285077084,-0.0933415797187303,0.000578259788924323,4.74887404243565e-133,0.180992067571288,4.50883378497732e-137,-0.00135552123380778,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.00447894362013454,-0.0112354927501366,5.49618399826871e-05,-0.00449016411510491,-4.47963532492066,0.0188842826673135,1.09956588702343e-135,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.000498092845997836,-0.125537610011547,1.59860716370479e-05,0.0022012722532084,-0.00836154480601902,0.00108898916942632,6.29949560194442e-118,0.05,7.66823163450352e-119,0.00898032819328896,10.95,1.64902868130101e-05,2.20115072668845e-23,0.2,3.14610137310824e-28,4.61041676753969e-138,0,1.08604734089545e-140,4.52763562778653e-10,0,8.61401706630805e-15,0,0,0.0692557898902866,0.00447894362004956,0,0.0609230323537585,-0.00165901230627347,0,0.00450779052101638,3.52200660636048e-08,0.01,1.35205421961626e-11,-0.000733769157838188,0.01,0.010183155337011
"449",-0.000600815751843632,-2.38210122656114,0.0107455148575227,-0.00430791225076676,-6.42933799693483,0.0321259051719922,0.00469250572330517,-0.0933415797187303,0.000578259788924323,4.48967568386692e-133,0.180992067571288,4.50883378497732e-137,-0.00130049169804251,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.00446455534808904,-0.0112354927501366,5.49618399826871e-05,-0.00430787874976884,-4.47963532492066,0.0188842826673135,1.03388933080636e-135,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.000495222187530147,-0.125537610011547,1.59860716370479e-05,0.0022008686414021,-0.00836154480601902,0.00108898916942632,6.01129030291111e-118,0.05,7.66823163450352e-119,0.00861575749794309,10.95,1.64902868130101e-05,2.67255159741807e-23,0.2,3.14610137310824e-28,3.64430641152495e-138,0,1.08604734089545e-140,4.07343316507274e-10,0,8.61401706630805e-15,0,0,0.0692557898902866,0.00446455534813264,0,0.0609230323537585,-0.00165325931433364,0,0.00450779052101638,3.30966811421126e-08,0.01,1.35205421961626e-11,-0.000733633912914747,0.01,0.010183155337011
"450",-0.000546068286142536,-2.38210122656114,0.0107455148575227,-0.00413260194852735,-6.42933799693483,0.0321259051719922,0.00468425985090117,-0.0933415797187303,0.000578259788924323,4.24643198055555e-133,0.180992067571288,4.50883378497732e-137,-0.00124756845788248,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.00445043783640104,-0.0112354927501366,5.49618399826871e-05,-0.00413257053115775,-4.47963532492066,0.0188842826673135,9.72601002625388e-136,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.000492408633748553,-0.125537610011547,1.59860716370479e-05,0.00220047138795499,-0.00836154480601902,0.00108898916942632,5.73686301879113e-118,0.05,7.66823163450352e-119,0.00826514105738566,10.95,1.64902868130101e-05,0,0.2,3.14610137310824e-28,3.26620688824443e-137,0,1.08604734089545e-140,3.66372939175297e-10,0,8.61401706630805e-15,0,0,0.0692557898902866,0.00445043783638772,0,0.0609230323537585,-0.00164761561217232,0,0.00450779052101638,3.10965473429146e-08,0.01,1.35205421961626e-11,-0.000733500827866765,0.01,0.010183155337011
"451",-0.000493320752917761,-2.38210122656114,0.0107455148575227,-0.0039640192489474,-6.42933799693483,0.0321259051719922,0.00467610940805375,-0.0933415797187303,0.000578259788924323,4.01802946443047e-133,0.180992067571288,4.50883378497732e-137,-0.0011966761323141,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.00443659057123584,-0.0112354927501366,5.49618399826871e-05,-0.00396398965051373,-4.47963532492066,0.0188842826673135,9.15378232363804e-136,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.000489651846015758,-0.125537610011547,1.59860716370479e-05,0.00220008053882739,-0.00836154480601902,0.00108898916942632,5.47548791908893e-118,0.05,7.66823163450352e-119,0.00792797935808098,10.95,1.64902868130101e-05,6.62897490129956e-37,0.2,3.14610137310824e-28,4.36142812738696e-138,0,1.08604734089545e-140,3.29427442966564e-10,0,8.61401706630805e-15,0,0,0.0692557898902866,0.00443659057127839,0,0.0609230323537585,-0.00164208091557055,0,0.00450779052101638,2.92128003814287e-08,0.01,1.35205421961626e-11,-0.000733369917291113,0.01,0.010183155337011
"452",-0.000442504954005104,-2.38210122656114,0.0107455148575227,-0.00380192245136717,-6.42933799693483,0.0321259051719922,0.00466805844532023,-0.0933415797187303,0.000578259788924323,3.80344099505911e-133,0.180992067571288,4.50883378497732e-137,-0.0011477418054106,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.00442301307688957,-0.0112354927501366,5.49618399826871e-05,-0.00380189475816479,-4.47963532492066,0.0188842826673135,8.61924548267547e-136,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.000486951500886483,-0.125537610011547,1.59860716370479e-05,0.00219969614884914,-0.00836154480601902,0.00108898916942632,5.22648313351972e-118,0.05,7.66823163450352e-119,0.00760378942751532,10.95,1.64902868130101e-05,-9.1235084081844e-24,0.2,3.14610137310824e-28,1.74098108506586e-138,0,1.08604734089545e-140,2.96121323836512e-10,0,8.61401706630805e-15,0,0,0.0692557898902866,0.00442301307684329,0,0.0609230323537585,-0.00163665495794622,0,0.00450779052101638,2.74389412722593e-08,0.01,1.35205421961626e-11,-0.000733241195909612,0.01,0.010183155337011
"453",-0.000393554779033013,-2.38210122656114,0.0107455148575227,-0.00364607820600044,-6.42933799693483,0.0321259051719922,0.00466011090063641,-0.0933415797187303,0.000578259788924323,3.60171849677208e-133,0.180992067571288,4.50883378497732e-137,-0.00110069498599328,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.00440970491481544,-0.0112354927501366,5.49618399826871e-05,-0.00364605212260174,-4.47963532492066,0.0188842826673135,8.11967395197029e-136,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.000484307290474374,-0.125537610011547,1.59860716370479e-05,0.00219931826686686,-0.00836154480601902,0.00108898916942632,4.989207677915e-118,0.05,7.66823163450352e-119,0.0072921043353123,10.95,1.64902868130101e-05,9.10056089312838e-24,0.2,3.14610137310824e-28,1.43275378077339e-138,0,1.08604734089545e-140,2.66105002035169e-10,0,8.61401706630805e-15,0,0,0.0692557898902866,0.00440970491485589,0,0.0609230323537585,-0.00163133749047847,0,0.00450779052101638,2.57688178478968e-08,0.01,1.35205421961626e-11,-0.000733114678575042,0.01,0.010183155337011
"454",-0.000346406448072492,-2.38210122656114,0.0107455148575227,-0.00349626078135769,-6.42933799693483,0.0321259051719922,0.00465227060150468,-0.0933415797187303,0.000578259788924323,3.41198634970324e-133,0.180992067571288,4.50883378497732e-137,-0.0010554675835297,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.00439666568498545,-0.0112354927501366,5.49618399826871e-05,-0.00349623638552645,-4.47963532492066,0.0188842826673135,7.65256065082841e-136,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.000481718922532409,-0.125537610011547,1.59860716370479e-05,0.00219894694469315,-0.00836154480601902,0.00108898916942632,4.76305862167275e-118,0.05,7.66823163450352e-119,0.00699247270772828,10.95,1.64902868130101e-05,5.48091728001208e-35,0.2,3.14610137310824e-28,1.33593473840758e-138,0,1.08604734089545e-140,2.39061573063068e-10,0,8.61401706630805e-15,0,0,0.0692557898902866,0.00439666568494276,0,0.0609230323537585,-0.00162612828218211,0,0.00450779052101638,2.41966071605477e-08,0.01,1.35205421961626e-11,-0.000732990380288135,0.01,0.010183155337011
"455",-0.000300998258192452,-2.38210122656114,0.0107455148575227,-0.00335225206482285,-6.42933799693483,0.0321259051719922,0.00464454126629257,-0.0933415797187303,0.000578259788924323,3.2334353721524e-133,0.180992067571288,4.50883378497732e-137,-0.00101199369483946,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.00438389502468341,-0.0112354927501366,5.49618399826871e-05,-0.00335222911786492,-4.47963532492066,0.0188842826673135,7.21559818728971e-136,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.000479186120893214,-0.125537610011547,1.59860716370479e-05,0.00219858223066345,-0.00836154480601902,0.00108898916942632,4.54746847659304e-118,0.05,7.66823163450352e-119,0.00670445825522111,10.95,1.64902868130101e-05,-1.1052534075756e-21,0.2,3.14610137310824e-28,1.26191660310828e-138,0,1.08604734089545e-140,2.14703842965793e-10,0,8.61401706630805e-15,0,0,0.0692557898902866,0.0043838950246877,0,0.0609230323537585,-0.00162102712009421,0,0.00450779052101638,2.2716798727582e-08,0.01,1.35205421961626e-11,-0.000732868316170038,0.01,0.010183155337011
"456",-0.000257270607953143,-2.38210122656114,0.0107455148575227,-0.00321384115016686,-6.42933799693483,0.0321259051719922,0.0046369265149142,-0.0933415797187303,0.000578259788924323,3.06531733798662e-133,0.180992067571288,4.50883378497732e-137,-0.00097020971051969,-1.64749061094238,0.00533708863697067,0,0.141469276829215,0,-0.00437139260970451,-0.0112354927501366,5.49618399826871e-05,-0.00321381966701477,-4.47963532492066,0.0188842826673135,6.80666180273685e-136,1.4033935513501,4.68925449043331e-141,0,-0.0904478571882257,4.81765974183457e-05,0,-0.0499271950928317,7.28049071682933e-05,0.000476708625562139,-0.125537610011547,1.59860716370479e-05,0.00219822418142156,-0.00836154480601902,0.00108898916942632,4.34190278757562e-118,0.05,7.66823163450352e-119,0.00642763931279266,10.95,1.64902868130101e-05,1.06983328641385e-21,0.2,3.14610137310824e-28,1.19357498068461e-138,0,1.08604734089545e-140,1.9277162397685e-10,0,8.61401706630805e-15,0,0,0.0692557898902866,0.00437139260973939,0,0.0609230323537585,-0.00161603380935476,0,0.00450779052101638,2.13241785827073e-08,0.01,1.35205421961626e-11,-0.000732748501494765,0.01,0.010183155337011
