"","R.ALK","R.DIC","R.TOT_P","R.TOT_N5","R.TOT_N3","R.TOT_S6","R.TOT_S2","R.CH4","R.O2","R.N2","R.Mn2","R.Fe2","R.Ca2","R.MnO2","R.OM","R.OM_beta","R.FeOH3","R.FeOH3_P","R.FeCO3","R.S0","R.FeS","R.Viv","R.CaCO3","R.Apatite","R.MnCO3","I.TOT_S6","I.O2","I.TOT_N5"
"148",37.1287968532458,29.9690548601615,1.0125174341806,-0.0295843302818851,3.2263311223545,-14.1079966031097,7.66125401241645,0,-4.24020930304479,0.104413811927412,3.11599522544243e-28,3.33470281428533,0,-3.11599522544243e-28,-29.9690548601615,0,-2.11838531172271,-1.21631750256262,0,6.44674259069322,0,0,0,0,0,13.9730875159752,4.23787229261991,0.0295838428529143
"149",36.7308601739012,29.6642609039418,1.02294234342101,-0.0291648703639555,3.19395296843496,-13.9753252346094,7.59034884103223,0,-4.17987759538059,0.103075320506646,1.80122237482485e-28,3.29001710465226,0,-1.80122237482485e-28,-29.6642609039418,0,-2.05153239555344,-1.23848470909883,0,6.38497639357718,0,0,0,0,0,13.8368793912646,4.17752902870317,0.0291630561256775
"150",36.3379384931369,29.3625667904159,1.0326453789414,-0.0287412562948016,3.16189014079438,-13.8437632045982,7.52018821584503,0,-4.12042192922724,0.101753216296571,1.04129807420496e-28,3.24621303289633,0,-1.04129807420496e-28,-29.3625667904159,0,-1.986812979793,-1.25940005310333,0,6.32357498875319,0,0,0,0,0,13.7016567811637,4.11804453906705,0.0287482540411984
"151",35.9499459874501,29.063940993287,1.04164340506218,-0.0283269046576987,3.13015443148336,-13.7133049971706,7.45076646586354,0,-4.06180397797523,0.100446520296659,6.02024624695963e-29,3.20324903101506,0,-6.02024624695963e-29,-29.063940993287,0,-1.92415689354172,-1.27909213747333,0,6.26253853130701,0,0,0,0,0,13.5674184299783,4.05940660304655,0.0283393536033981
"152",35.5667775226062,28.7683523068899,1.04995610297211,-0.0279205107337475,3.09874228712538,-13.5839447883571,7.38207760580464,0,-4.00401451928859,0.0991545837865634,3.48080216846814e-29,3.16109062550244,0,-3.48080216846814e-29,-28.7683523068899,0,-1.86349637065726,-1.29759425484518,0,6.20186718255249,0,0,0,0,0,13.4341628995493,4.00160317561853,0.0279362721111514
"153",35.1883333747043,28.4757698429299,1.05760460383228,-0.0275198643195076,3.06764886918848,-13.4556765454393,7.31411543837786,0,-3.94704600654486,0.0978769659137996,2.01263452290026e-29,3.11970807707496,0,-2.01263452290026e-29,-28.4757698429299,0,-1.80476596758925,-1.31494210948572,0,6.14156110706148,0,0,0,0,0,13.3018885780899,3.94462238427743,0.0275389274868932
"154",34.8145167383615,28.1861630272553,1.06460939732592,-0.0271227686350988,3.03686936014416,-13.3284941864092,7.24687371537984,0,-3.89089100824757,0.0966132398849748,1.16376621225112e-29,3.07907281704486,0,-1.16376621225112e-29,-28.1861630272553,0,-1.74790248545221,-1.33117033159265,0,6.08162047102938,0,0,0,0,0,13.1705936886657,3.88845252572025,0.0271472387868342
"155",34.4452372115811,27.8995015966624,1.07098826594003,-0.02673093793085,3.00640322345186,-13.202391729835,7.18034628924252,0,-3.83553471676144,0.0953628115953137,6.72940608085988e-30,3.03915392823424,0,-6.72940608085988e-30,-27.8995015966624,0,-1.69284489375341,-1.34630903448083,0,6.02204544059243,0,0,0,0,0,13.0402762972642,3.83308206264729,0.0267611266652434
"156",34.0804002094356,27.615755595733,1.07675790787446,-0.0263431825407608,2.9762470669656,-13.0773631661624,7.11452698747887,0,-3.78096841614221,0.0941250802724117,3.89128437165574e-30,2.9999207677394,0,-3.89128437165574e-30,-27.615755595733,0,-1.63953424825891,-1.36038651948049,0,5.96283617868356,0,0,0,0,0,12.9109343204115,3.77849962201179,0.0263805129248541
"157",33.7199276907905,27.3348953737042,1.08193265199884,-0.0259671771093341,2.9464065955068,-12.9534025327466,7.04940969126052,0,-3.72716620583847,0.0928993461253691,2.2501407148544e-30,2.96134075234006,0,-2.25014071485439e-30,-27.3348953737042,0,-1.58791361809206,-1.373427134248,0,5.90399284148603,0,0,0,0,0,12.7825655324195,3.72469399220791,0.0260053207426923
"158",33.3637452632778,27.0568915813698,1.08653168055199,-0.0256058497164083,2.91688170201073,-12.8305033859967,6.98498781240827,0,-3.67411125796103,0.0916854591579398,1.30113467423793e-30,2.9233913100546,0,-1.30113467423793e-30,-27.0568915813698,0,-1.53792799940773,-1.38546331064687,0,5.84551557358844,0,0,0,0,0,12.6551675722498,3.67165412334364,0.0256354729520102
"159",33.0117673847406,26.7817151680136,1.09058191697222,-0.0252470825520667,2.8876557280723,-12.7086586239437,6.92125411717599,0,-3.62181591159405,0.0904840390588414,7.52360925879925e-31,2.88606462160048,0,-7.52360925879925e-31,-26.7817151680136,0,-1.4895242437539,-1.39654037784658,0,5.78740450676775,0,0,0,0,0,12.528737950232,3.61936912580249,0.0252708914843943
"160",32.6639304324466,26.5093373783738,1.09410670406649,-0.0248916486354241,2.85872543596323,-12.5878613189727,6.85820155448184,0,-3.57026733472691,0.0892954573800616,4.35028108723578e-31,2.84934870698455,0,-4.35028108723578e-31,-26.5093373783738,0,-1.44265101433245,-1.4066976926521,0,5.72965976449084,0,0,0,0,0,12.4032740547061,3.56782826386688,0.0249115000353223
"161",32.320168396078,26.2397297496374,1.09712689015126,-0.0245399977018736,2.83008763381976,-12.468104658445,6.79582319401033,0,-3.51945375390774,0.0881199177159101,2.51530907217251e-31,2.81322916890884,0,-2.51530907217251e-31,-26.2397297496374,0,-1.39725871912273,-1.41597044978611,0,5.67228146443463,0,0,0,0,0,12.2787731582544,3.51702095392869,0.024557223827696
"162",31.980415134153,25.9728641084671,1.09966146125946,-0.0241927971729234,2.80173961666506,-12.3493819079089,6.73411218819914,0,-3.46936327070034,0.0869575055077439,1.45426763590992e-31,2.77769018287832,0,-1.45426763590992e-31,-25.9728641084671,0,-1.35329944726456,-1.42439073561376,0,5.61526971970976,0,0,0,0,0,12.1552324235695,3.46693676255017,0.0242079894590827
"163",31.6446054152843,25.708712568056,1.10172830343575,-0.0238507386681714,2.77367884437408,-12.2316863614603,6.67306172227861,0,-3.4199841390206,0.0858082521502265,8.40760699682112e-32,2.74271570637864,0,-8.40760699682112e-32,-25.708712568056,0,-1.3107269076973,-1.43198879868134,0,5.55862463918166,0,0,0,0,0,12.0326489089971,3.41756540458204,0.0238637247159142
"164",31.3126730878025,25.4472475252144,1.10334496207657,-0.0235129066845247,2.7459011856108,-12.1150112931375,6.61266496574851,0,-3.37130791364638,0.0846721971967728,4.86039795202328e-32,2.70829068565435,0,-4.86039795202328e-32,-25.4472475252144,0,-1.2694963703257,-1.43879431532864,0,5.50234632738903,0,0,0,0,0,11.9110195737887,3.36889674129019,0.0235243583969845
"165",30.9845545042047,25.1884416574851,1.1045278495942,-0.0231793483169273,2.71840361883847,-11.9993500124934,6.55291512791884,0,-3.32332444177103,0.0835493225508807,2.80956471158837e-32,2.67439968082837,0,-2.80956471158837e-32,-25.1884416574851,0,-1.22956461165385,-1.44483506917452,0,5.44643488457451,0,0,0,0,0,11.7903412831008,3.32092077799721,0.0231898204661781
"166",30.6601865477484,24.932267920288,1.10529235998519,-0.0228500263803078,2.69118316164258,-11.8846958567447,6.49380545048216,0,-3.27602395269668,0.0824395642034069,1.62394229829963e-32,2.64102700311067,0,-1.62394229829963e-32,-24.932267920288,0,-1.19088986100151,-1.45013714210916,0,5.39089040626254,0,0,0,0,0,11.6706108127318,3.27362766206329,0.0228600420051529
"167",30.3395065144626,24.6786995440942,1.10565286239927,-0.0225248269339299,2.66423686865149,-11.7710421881736,6.43532920572869,0,-3.22939706729618,0.0813428168738452,9.38562480322242e-33,2.6081566524646,0,-9.38562480322242e-33,-24.6786995440942,0,-1.15343174884466,-1.45472490361994,0,5.33571298244492,0,0,0,0,0,11.551824853615,3.22700768085743,0.0225349551848794
"168",30.0224615814428,24.4277100316288,1.10562256748843,-0.02220849604813,2.63756677080957,-11.6583823958002,6.37747969944889,0,-3.18342498369583,0.080258932598189,5.42392475159692e-33,2.57577204523654,0,-5.42392475159692e-33,-24.4277100316288,0,-1.1171512571525,-1.45862078808404,0,5.28090269635136,0,0,0,0,0,11.433980016083,3.18105125972036,0.0222144932528764
"169",29.7089907709543,24.1792731551017,1.10521811232477,-0.0218969778496272,2.61116549410528,-11.5467096027216,6.32024998003031,0,-3.13810602491504,0.0791880802302243,3.13414407761911e-33,2.54386360294047,0,-3.13414407761911e-33,-24.1792731551017,0,-1.0820106665989,-1.46185293634157,0,5.22645962269132,0,0,0,0,0,11.3170728339138,3.13574896137728,0.0218985896197732
"170",29.3990424981637,23.9333629534671,1.10445578197043,-0.0215900741904066,2.58502953711974,-11.4360169203795,6.26363309174148,0,-3.09343092965719,0.0781304363459654,1.81082376829685e-33,2.51242241403252,0,-1.81082376829685e-33,-23.9333629534671,0,-1.0479735156772,-1.46444889835532,0,5.17238382863798,0,0,0,0,0,11.2010997682738,3.09109148277885,0.0215871786305614
"171",29.0925682002735,23.6899537297106,1.10335153320065,-0.0212882538704635,2.55915610049964,-11.326297460098,6.20762208519896,0,-3.04938919430633,0.0770861749644227,1.04612254739334e-33,2.48144022945408,0,-1.04612254739334e-33,-23.6899537297106,0,-1.01500455666228,-1.4664356727918,0,5.11867537489901,0,0,0,0,0,11.0860572114712,3.04706965318231,0.02128019557686
"172",28.7895206236067,23.4490200481637,1.10192169773379,-0.020991085013079,2.53354144243513,-11.2175443052463,6.15220998836231,0,-3.00597203692753,0.0760555058437267,6.04276118505268e-34,2.45091059169984,0,-6.04276118505268e-34,-23.4490200481637,0,-0.983069712586355,-1.46784087911348,0,5.06533431688399,0,0,0,0,0,10.9719414905261,3.0036744324557,0.0209775765890145
"173",28.4898345503364,23.2105367318461,1.1001829022968,-0.0206876766110444,2.50817137648485,-11.1097505386616,6.09738983218965,0,-2.96319145854615,0.0750386461907146,3.49005489050411e-34,2.42082866110708,0,-3.49005489050411e-34,-23.2105367318461,0,-0.952136036710635,-1.46869262439645,0,5.01236070647191,0,0,0,0,0,10.8587488705769,2.96089690917025,0.0206792586942011
"174",28.1934723629502,22.9744788598347,1.09814175210225,-0.0203901346454257,2.48305625720456,-11.0029098708431,6.0431552765165,0,-2.92101523196622,0.074035055756496,2.01544350209465e-34,2.39117399075816,0,-2.01544350209465e-34,-22.9744788598347,0,-0.922171681591431,-1.46900230916672,0,4.95975459432657,0,0,0,0,0,10.746475558121,2.91872829587304,0.0203851816730994
"175",27.9003762175373,22.7408217646594,1.09580643030142,-0.0200977794744519,2.45819342153761,-10.8970159139834,5.98949988876805,0,-2.87943642502544,0.0730443246877073,1.16371932754326e-34,2.36192980942991,0,-1.16371932754326e-34,-22.7408217646594,0,-0.893145849566843,-1.46878395986307,0,4.90751602521538,0,0,0,0,0,10.6351177038979,2.87715993066552,0.020095285847399
"176",27.6104921025196,22.5095410297254,1.09318586196113,-0.019810099255002,2.43358023996835,-10.7920622202681,5.9364171856122,0,-2.83844769668807,0.0720661245140847,6.71835478507643e-35,2.33308159236057,0,-6.71835478507643e-35,-22.5095410297254,0,-0.865028756854991,-1.46805283550558,0,4.85564503465592,0,0,0,0,0,10.5246714056721,2.83618327515237,0.0198095121928616
"177",27.3237684184627,22.2806124867616,1.09028914338999,-0.0195266777530077,2.40921411361799,-10.6880423098732,5.88390066356477,0,-2.79804157586267,0.0711001733607776,3.87804302993581e-35,2.3046160753677,0,-3.87804302993581e-35,-22.2806124867616,0,-0.837791598754857,-1.46682447661285,0,4.80414164630838,0,0,0,0,0,10.4151327109088,2.79578991250765,0.0195278024151717
"178",27.0401621161689,22.0540122132953,1.0871250956889,-0.0192507701075399,2.38509610245901,-10.5849496925119,5.8319438228041,0,-2.75820341799641,0.0701462095796801,2.23818180153441e-35,2.27652047713371,0,-2.23818180153441e-35,-22.0540122132953,0,-0.811406515974465,-1.46511396115924,0,4.7530058697078,0,0,0,0,0,10.306497619337,2.75597154561325,0.0192500990035674
"179",26.7596243135534,21.8297165301524,1.08370544461862,-0.018978838124885,2.36122001747768,-10.4827776869474,5.78053998893837,0,-2.71893170768775,0.0692042131731688,1.29154427609836e-35,2.24878776433731,0,-1.29154427609836e-35,-21.8297165301524,0,-0.785846559943895,-1.46294120439342,0,4.70223769800904,0,0,0,0,0,10.1987620854012,2.7167199961695,0.0189763446900797
"180",26.4821140731885,21.6077019989826,1.08004154852636,-0.0187108413348223,2.33758319779301,-10.381519621993,5.7296825138821,0,-2.68021807799055,0.0682741626221905,7.45165434616911e-36,2.22141116930047,0,-7.45165434616911e-36,-21.6077019989826,0,-0.761085663878907,-1.46032550542157,0,4.65183710811094,0,0,0,0,0,10.0919220206591,2.67802720211353,0.0187064830293766
"181",26.2075921049531,21.3879454198107,1.07614458173671,-0.0184469039658581,2.31418317520442,-10.2811688384558,5.67936477768808,0,-2.64205390296655,0.0673560359608717,4.29856929886357e-36,2.19438446530396,0,-4.29856929886357e-36,-21.3879454198107,0,-0.737098612406456,-1.4572858528975,0,4.60180406076771,0,0,0,0,0,9.98597329606752,2.63988521600564,0.0184404583844587
"182",25.9360137717697,21.1704238286116,1.07202590438251,-0.0181834340303046,2.29101376964458,-10.1817186825708,5.62958018175375,0,-2.60443794108332,0.0664498224548837,2.47925649022688e-36,2.16770255366791,0,-2.47925649022688e-36,-21.1704238286116,0,-0.713861012222389,-1.45384154144552,0,4.55213850081702,0,0,0,0,0,9.88091174416168,2.60228620348189,0.0181782158875332
"183",25.6673351914142,20.9551144949113,1.06769380535457,-0.0179195823720676,2.26807200492333,-10.0831626958565,5.58032233805768,0,-2.56736405630906,0.0655552941170536,1.42969647057442e-36,2.14135600888017,0,-1.42969647057442e-36,-20.9551144949113,0,-0.69134926559914,-1.45000674328103,0,4.50284035779883,0,0,0,0,0,9.77673316113483,2.56522244084109,0.0179197019668427
"184",25.4015155900455,20.741994919411,1.0631527185315,-0.0176592879319987,2.24536023342547,-9.98549464861667,5.53158510411397,0,-2.53081733110102,0.0646719658561635,8.24308450832245e-37,2.1153297449931,0,-8.24308450832245e-37,-20.741994919411,0,-0.669540543028831,-1.44578920196427,0,4.45390954450271,0,0,0,0,0,9.67343330877084,2.52868631332162,0.0176648644180956
"185",25.1385057372448,20.5310428316367,1.05840686645506,-0.0174017566702389,2.22287608465569,-9.88870832125637,5.4833623684691,0,-2.49479242799256,0.0637993605320825,4.75179761717958e-37,2.08960905993061,0,-4.75179761717958e-37,-20.5310428316367,0,-0.648412754701052,-1.44119630522955,0,4.40534595278726,0,0,0,0,0,9.57100791622945,2.49267031446235,0.0174136517623849
"186",24.8782632051666,20.322236187611,1.05345918296833,-0.0171502916913146,2.20062138791866,-9.79279753939457,5.4356480900193,0,-2.459276240229,0.0629369625460428,2.73871752786132e-37,2.06417781486789,0,-2.73871752786132e-37,-20.322236187611,0,-0.627944525449143,-1.43623328941874,0,4.35714944937527,0,0,0,0,0,9.46945268175604,2.45716704430951,0.0171660133436686
"187",24.6207599394789,20.1155531675507,1.0483141706999,-0.0169131558612689,2.17860261509862,-9.69775599863793,5.38843612783933,0,-2.42424564265148,0.062084427628523,1.57818025768704e-37,2.03902317097152,0,-1.57818025768704e-37,-20.1155531675507,0,-0.608115168980336,-1.43090800199118,0,4.3093198707986,0,0,0,0,0,9.36876327430953,2.42216920856883,0.016921898830906
"188",24.365946640169,19.9109721735856,1.04298585280059,-0.0166774233870613,2.15680373027569,-9.60357685335532,5.34171983369054,0,-2.38971805139557,0.0612420836912332,9.0925365119628e-38,2.01414881629809,0,-9.09253651196279e-38,-19.9109721735856,0,-0.588904661844046,-1.42524415445404,0,4.26185701966478,0,0,0,0,0,9.26893533516056,2.38766961886528,0.016681257061991
"189",24.1137964485943,19.7084718275025,1.03748551554207,-0.0164436561871808,2.13522249388401,-9.51025338731098,5.29549271890402,0,-2.35568461998694,0.0604101168051358,5.23759231240589e-38,1.98955451972162,0,-5.23759231240589e-38,-19.7084718275025,0,-0.570293626326064,-1.41926089339555,0,4.21476066840696,0,0,0,0,0,9.16996447956822,2.35366118837417,0.0164440379336464
"190",23.8642811946473,19.5080309685105,1.03182261364217,-0.0162130686300171,2.11385754020095,-9.41777898207288,5.24974842085044,0,-2.32213566534895,0.0595886146980826,3.01644703340254e-38,1.96523761765638,0,-3.01644703340254e-38,-19.5080309685105,0,-0.552263308260785,-1.41297430939559,0,4.16803056122244,0,0,0,0,0,9.07184629834952,2.32013693060523,0.0162101922848351
"191",23.6173704170054,19.3096286510303,1.02600614368736,-0.0159855999682098,2.0927062900084,-9.32614705377099,5.20448063892518,0,-2.28906420035156,0.0587776465157151,1.73690617212944e-38,1.94119528158709,0,-1.73690617212944e-38,-19.3096286510303,0,-0.534795555489133,-1.40639972609795,0,4.12166641484581,0,0,0,0,0,8.97457635935763,2.28708995829024,0.0159796717003747
"192",23.373033714509,19.113244142505,1.02004471673569,-0.0157610243747818,2.07176606026909,-9.23535105449566,5.15968313530631,0,-2.25646368397305,0.0579772628769905,9.99937817751419e-39,1.91742461880474,0,-9.99937817751419e-39,-19.113244142505,0,-0.517872797555076,-1.39955182124966,0,4.07566791918935,0,0,0,0,0,8.87815020889026,2.25451348198831,0.0157524284998985
"193",23.1312417531084,18.9188569212339,1.0139464544188,-0.0155395765867935,2.05103470867167,-9.1453844813973,5.11534974349924,0,-2.22432678373108,0.057187486300396,5.75552601553746e-39,1.89392247973705,0,-5.75552601553746e-39,-18.9188569212339,0,-0.501478026165374,-1.39244445357168,0,4.03003473789806,0,0,0,0,0,8.78256337303185,2.2224008086734,0.0155284157486973
"194",22.8919655727232,18.726446674228,1.00771932986801,-0.0153212573649763,2.0305099037983,-9.05624086348417,5.07147435475436,0,-2.19264667817933,0.0564083287281088,3.31216468466719e-39,1.87068600722981,0,-3.31216468466719e-39,-18.726446674228,0,-0.485594776226956,-1.38509123100285,0,3.98476650872981,0,0,0,0,0,8.68781135893096,2.19074534043564,0.0153075872072882
"195",22.6551749521713,18.5359932950872,1.00137130005004,-0.0151048842141843,2.01018816936273,-8.96791376038389,5.02805091636466,0,-2.16141891013593,0.0556397946465889,1.90569434369629e-39,1.84771283893833,0,-1.90569434369629e-39,-18.5359932950872,0,-0.47020710764561,-1.37750573129272,0,3.93986284401923,0,0,0,0,0,8.59388965602025,2.15954057315377,0.0150898973143556
"196",22.4208444438946,18.3474768818992,0.994909293118406,-0.0148921898692664,1.99006911024255,-8.88039681615496,4.9850734848284,0,-2.13063341073111,0.0548818171939959,1.09624746566583e-39,1.82499940229561,0,-1.09624746566583e-39,-18.3474768818992,0,-0.455299588008632,-1.36969981428698,0,3.89532333132657,0,0,0,0,0,8.50079373718226,2.12878009495629,0.0148753013193174
"197",22.1889482856355,18.1608777351601,0.988341067269539,-0.0146833125177919,1.97015069674048,-8.79368367649405,4.94253614302624,0,-2.10028306657211,0.0541343610227517,6.30489226680333e-40,1.80254399532933,0,-6.30489226680333e-40,-18.1608777351601,0,-0.440857275275694,-1.36168672005363,0,3.85114753346781,0,0,0,0,0,8.40851905985141,2.09845758528494,0.0146637550414837
"198",21.9594423249728,17.9761763557155,0.981675634191124,-0.0144672931964907,1.95041974474513,-8.70776798441692,4.90043299503259,0,-2.07038257233296,0.0533974308004263,3.62543550689851e-40,1.78034747619425,0,-3.62543550689851e-40,-17.9761763557155,0,-0.426865701531611,-1.35348177466264,0,3.80733498938433,0,0,0,0,0,8.3170610670757,2.06856681366524,0.0144552148436145
"199",21.7323020426202,17.7933534427232,0.974912704735415,-0.0142523215817859,1.93088336085174,-8.62264387386387,4.85875865765824,0,-2.04091045242869,0.0526704714288403,2.08427940459899e-40,1.75839565859716,0,-2.08427940459899e-40,-17.7933534427232,0,-0.413310858923719,-1.34508479967344,0,3.76388521620563,0,0,0,0,0,8.22641518854098,2.03910163639608,0.0142496389443613
"200",21.5074878392699,17.612389891636,0.968050404858143,-0.0140402609304495,1.91154251831629,-8.53830557780203,4.81750787373,0,-2.01185829118153,0.05195284242276,1.19802196274349e-40,1.73667215463861,0,-1.19802196274349e-40,-17.612389891636,0,-0.400179182573715,-1.33649297206489,0,3.72079770407203,0,0,0,0,0,8.13657684144852,2.01005599687527,0.0140469863442202
"201",21.2849720105928,17.4332667922055,0.961086454728544,-0.0138389758033289,1.89240417064578,-8.45474733454328,4.77667542480381,0,-1.98320593245355,0.0512439248631758,6.88472529890005e-41,1.71516032489283,0,-6.88472529890005e-41,-17.4332667922055,0,-0.387457535442829,-1.32770278945001,0,3.67807190973946,0,0,0,0,0,8.04754143134565,1.98142392459802,0.0138472165796319
"202",21.0647244998245,17.255965426506,0.954025349359142,-0.0136476141651358,1.87346569477264,-8.37196303903191,4.73625578914156,0,-1.95494924840589,0.0505435407477252,3.95568231121643e-41,1.69385523109104,0,-3.95568231121643e-41,-17.255965426506,0,-0.375133193267719,-1.31872203782332,0,3.63570724989036,0,0,0,0,0,7.95930435293317,1.95319953524523,0.0136502888043838
"203",20.8467128662115,17.0804672669786,0.94687750681135,-0.0134574812528332,1.85471589342588,-8.28994629570991,4.69624319575122,0,-1.92709854510914,0.0498518886281702,2.27231824083086e-41,1.67276220346215,0,-2.27231824083086e-41,-17.0804672669786,0,-0.363193831527799,-1.30956837193435,0,3.59370309995868,0,0,0,0,0,7.87186099092584,1.92537702922626,0.013456161940585
"204",20.6309189308803,16.9067539744949,0.939651142754362,-0.0132689959672996,1.83615288986722,-8.20869080745163,4.65663200954112,0,-1.89964655649239,0.0491690743281569,1.30505832563318e-41,1.65188328644845,0,-1.30505832563318e-41,-16.9067539744949,0,-0.351627513532293,-1.30025577291616,0,3.5520587979105,0,0,0,0,0,7.78520672094844,1.89795068896933,0.0132647956984806
"205",20.4173220167627,16.7348073964408,0.932353069313969,-0.013082439129348,1.81777481973214,-8.12819035621014,4.61741670973871,0,-1.87258669821093,0.0484951390418315,7.49382949484581e-42,1.63121855739743,0,-7.49382949484581e-42,-16.7348073964408,0,-0.340422677667241,-1.29079587973019,0,3.51077364647143,0,0,0,0,0,7.69933691038042,1.87091487791648,0.0130761505036556
"206",20.2059000923892,16.5646095648196,0.924989187498123,-0.0128979966650737,1.79957983510848,-8.04843878906444,4.57859187465597,0,-1.84591283498584,0.0478300787794135,4.30220357555775e-42,1.61076693499243,0,-4.30220357555775e-42,-16.5646095648196,0,-0.329568125087062,-1.28119880990537,0,3.46984691440848,0,0,0,0,0,7.61424691915789,1.84426403946998,0.0128901874443889
"207",19.9966304686731,16.3961426943743,0.917564791130038,-0.0127157889280258,1.78156610657723,-7.96943000818664,4.54015217094507,0,-1.81961913712698,0.0471738579012094,2.46940063073047e-42,1.59052667396231,0,-2.46940063073047e-42,-16.3961426943743,0,-0.31905300783951,-1.2714736661228,0,3.42927783724157,0,0,0,0,0,7.52993210053703,1.81799269591554,0.0127068682327711
"208",19.7894902212197,16.229389180729,0.910084754827576,-0.0125358907389245,1.76373182410006,-7.89115796365052,4.50209234603423,0,-1.79369999190203,0.0465264185881222,1.4171173801551e-42,1.5704956669536,0,-1.4171173801551e-42,-16.229389180729,0,-0.308866817409672,-1.26162884954393,0,3.38906561761629,0,0,0,0,0,7.4463878018247,1.79209544733771,0.0125261551752883
"209",19.5844564442077,16.0643315985495,0.902553650644662,-0.0123583451681866,1.7460751972709,-7.81361664829733,4.46440722281649,0,-1.76814994863542,0.0458876875025923,8.13081399141403e-43,1.55067162790932,0,-8.13081399141403e-43,-16.0643315985495,0,-0.298999373667429,-1.2516722542419,0,3.34920942548084,0,0,0,0,0,7.36360936507908,1.76656697053677,0.0123480111499661
"210",19.3815064010102,15.9009526997222,0.89497582081438,-0.0121831730724479,1.72859445523035,-7.73680009408963,4.42709169593424,0,-1.74296368455222,0.0452575804961766,4.66419235926034e-43,1.53105220267127,0,-4.66419235926033e-43,-15.9009526997222,0,-0.28944081420269,-1.24161138846859,0,3.30970839815539,0,0,0,0,0,7.28159212778334,1.74140201795252,0.0121723995880925
"211",19.1806176115872,15.739235411552,0.887355423468864,-0.0120103797310481,1.71128784641264,-7.66070236954027,4.39014072919214,0,-1.71813598338233,0.0446360059519283,2.67505942063535e-43,1.5116350349159,0,-2.67505942063535e-43,-15.739235411552,0,-0.280181584033077,-1.23145345088282,0,3.27056164034814,0,0,0,0,0,7.20033142349465,1.71659541659829,0.0119992844591647
"212",18.9817679012399,15.5791628349778,0.879696461713622,-0.0118399594892624,1.69415363821903,-7.58531757791762,4.35354935376626,0,-1.69366172181536,0.0440228671679431,1.53392923294863e-43,1.492417804705,0,-1.53392923294863e-43,-15.5791628349778,0,-0.271212425669365,-1.22120537903563,0,3.23176822415136,0,0,0,0,0,7.11982258247051,1.69214206700695,0.011828630258122
"213",18.7849354258205,15.4207182428069,0.8720028024382,-0.0116718990232088,1.67719011666802,-7.51063985600997,4.31731266697204,0,-1.66953586078764,0.0434180640643506,8.79412252252947e-44,1.47339825027376,0,-8.79412252252947e-44,-15.4207182428069,0,-0.262524369524668,-1.21087388074909,0,3.19332718903792,0,0,0,0,0,7.04006093227385,1.66803694219009,0.0116604019942194
"214",18.59009868266,15.2638850779672,0.864278188787906,-0.0115061796461473,1.66039558604801,-7.43666337329275,4.28142583142206,0,-1.64575343974501,0.0428214944108405,5.04075292811458e-44,1.4545741795841,0,-5.04075292811458e-44,-15.2638850779672,0,-0.254108724654055,-1.20046545493004,0,3.15523754187069,0,0,0,0,0,6.96104179835897,1.64427508661084,0.011494565181088
"215",18.3972365128949,15.1086469517766,0.856526248710629,-0.0113427789444283,1.64376836858398,-7.36338233138463,4.24588407445244,0,-1.62230957274055,0.0422330547129837,2.8887799461354e-44,1.43594347565393,0,-2.8887799461354e-44,-15.1086469517766,0,-0.245957069811949,-1.18998640584198,0,3.11749825693219,0,0,0,0,0,6.88276050463855,1.62085161517064,0.0113310858276677
"216",18.2063280986731,14.9549876422306,0.848750501063833,-0.0111816719422655,1.62730680412255,-7.29079096371047,4.21068268773149,0,-1.59919944566537,0.0416526408547758,1.65519865133793e-44,1.41750409812557,0,-1.65519865133793e-44,-14.9549876422306,0,-0.238061244815257,-1.17944285331031,0,3.08010827597898,0,0,0,0,0,6.80521237403387,1.59776171220994,0.0111699304297878
"217",18.0173529573677,14.8028910923073,0.840954360195863,-0.0110228319337405,1.61100924983599,-7.21888353531163,4.17581702698851,0,-1.57641831418131,0.0410801485663356,9.48206408569148e-45,1.39925408258528,0,-9.48206408569148e-45,-14.8028910923073,0,-0.230413342200781,-1.1688407403845,0,3.04306650832312,0,0,0,0,0,6.72839272900879,1.57500063052291,0.0110110659622397
"218",17.8302909341021,14.6523414082894,0.833141139564644,-0.0108662310787438,1.59487407994381,-7.14765434276051,4.14128251181848,0,-1.55396150209007,0.0405154737657245,5.43091810509432e-45,1.38119153856158,0,-5.43091810509432e-45,-14.6523414082894,0,-0.223005699165932,-1.15818583939564,0,3.00637183094202,0,0,0,0,0,6.65229689208838,1.552563690386,0.0108544598712283
"219",17.6451221933772,14.5033228581031,0.82531405474106,-0.0107118408307655,1.57889968545017,-7.07709771414817,4.10707462553094,0,-1.53182439997591,0.0399585128097907,3.1100097611131e-45,1.36331464677051,0,-3.1100097611131e-45,-14.5033228581031,0,-0.215830889782312,-1.1474837569882,0,2.97002308861723,0,0,0,0,0,6.57692018636323,1.53044627860017,0.0107000800671237
"220",17.4618272102844,14.3558198696746,0.817476226011719,-0.0105596322444555,1.56308447389492,-7.00720800912248,4.07318891502041,0,-1.51000246402126,0.0394091626790044,1.78061047287331e-45,1.34562165595588,0,-1.78061047287331e-45,-14.3558198696746,0,-0.208881717472114,-1.13673993848377,0,2.93401909410207,0,0,0,0,0,6.50225793598012,1.50864384754672,0.0105478949174543
