"","H","OH","H2CO3","HCO3","CO3","H3PO4","H2PO4","HPO4","PO4","HNO3","NO3","NH4","NH3","H2SO4","HSO4","SO4","H2S","HS","S2"
"25",8.61504427721056e-05,0.000116076013984665,0.889747415081993,4.6132736952635,0.00250467688176439,1.93200600418632e-07,0.0155149706337925,0.011104357724696,6.1693005769156e-08,1.3389986555895e-10,0.0364353232682849,0.219103896496635,0.00143018621315991,2.42218793992866e-17,2.81157921188645e-07,0.0410859004692443,0.000318522918509349,0.000369728707433274,4.29166346145569e-11
"26",8.85882985576628e-05,0.000112881725496635,0.919308567813736,4.63537577820064,0.00244742046053033,2.08093629710309e-07,0.0162510873589947,0.0113111318351466,6.11124512229549e-08,1.27963315582152e-10,0.0338617285324993,0.22748953336692,0.00144405940449595,2.48511805695792e-17,2.80524414332252e-07,0.0398652327205127,0.000350008429687507,0.000395095554814933,4.45990679635598e-11
"27",9.09681978433421e-05,0.000109928527079553,0.948473192518984,4.65731346489765,0.00239467113031536,2.23352974671327e-07,0.0169864314109643,0.0115136376841284,6.05791210375956e-08,1.2147152243328e-10,0.031302922326686,0.235835462794096,0.00145787241935801,2.54084764565414e-17,2.79311639220311e-07,0.038654445043518,0.000385328455664646,0.000423585895730535,4.6564173609331e-11
"28",9.3292849269636e-05,0.000107189351362803,0.977257938529038,4.67908408691159,0.00234591619145519,2.38961923865067e-07,0.0177206786044676,0.0117120250294089,6.00874307623437e-08,1.14467894448367e-10,0.0287630765589874,0.244142408784701,0.0014716172436148,2.58935820861203e-17,2.77551626827073e-07,0.0374537597289504,0.000425087791121172,0.00045564884602525,4.88407042546561e-11
"29",9.55651738423461e-05,0.000104640630032202,1.00568192852635,4.70068329637048,0.00230070712726519,2.54905851606168e-07,0.0184535595676874,0.0119064007718545,5.96322014760764e-08,1.07001046144715e-10,0.0262475256996465,0.252411106623514,0.00148528161969956,2.63067688456438e-17,2.75275686611967e-07,0.0362633732761894,0.000469967136208432,0.0004917765722728,5.14598103577024e-11
"30",9.77884204040229e-05,0.000102261596605037,1.03376775038209,4.7221040107065,0.00225864573483773,2.71172853701928e-07,0.019184866458457,0.0120968236533433,5.92084809028391e-08,9.91269378572202e-11,0.0237631636894468,0.260642302257894,0.00149884758386319,2.66487739533021e-17,2.7251461720314e-07,0.0350834562277356,0.000520727730674269,0.000532504491352687,5.44547594850793e-11
"31",9.9966318559588e-05,0.000100033692788628,1.06154278049642,4.74333504770824,0.00221937200517178,2.87754611792202e-07,0.0199144627241558,0.0122832953712824,5.88113564878221e-08,9.09117341321444e-11,0.0213189712169145,0.268836752389743,0.00151228951687966,2.69208254825066e-17,2.69298958593336e-07,0.0339141530095227,0.000578215520977323,0.000578410337910623,5.78605220483181e-11
"32",0.000102103277574782,9.79400489144522e-05,1.08904091548451,4.76435937888194,0.00218255315613368,3.04647552560574e-07,0.0206422964161648,0.0124657475249297,5.84357528029194e-08,8.24354671835097e-11,0.0189266791591882,0.276995225340887,0.00152557161522566,2.7124683805664e-17,2.65659285871578e-07,0.0327555817802097,0.000643364681167658,0.000630111683433914,6.17131690970855e-11
"33",0.000104204632512565,9.59650234244067e-05,1.11630472577422,4.78515199200764,0.00214787355331111,3.21854344594948e-07,0.0213684169644523,0.0126440243396901,5.80762139946691e-08,7.37962991362243e-11,0.0166015086592476,0.285118502645269,0.00153864480635729,2.72626954819014e-17,2.61626521053314e-07,0.0316078342979237,0.000717195990868572,0.000688257300635932,6.60486279775461e-11
"34",0.000106276906839651,9.40938186607919e-05,1.14338776501515,4.80567763295008,0.00211502608936488,3.39385634982797e-07,0.0220929927627972,0.0128178635592547,5.77267009473796e-08,6.51144404228186e-11,0.0143627766437453,0.29320738085483,0.00155144360151796,2.73378385513246e-17,2.57232162322634e-07,0.0304709758223698,0.000800809073556527,0.000753511837491446,7.09008061956804e-11
"35",0.000108328003481205,9.23122339435986e-05,1.17035626786558,4.82588919786832,0.00208370679165423,3.57261636177628e-07,0.0228163223438101,0.0129868823073939,5.73804785283397e-08,5.65335049536592e-11,0.0122339069386055,0.301262672253328,0.00156388417492356,2.73537113162473e-17,2.52508219825108e-07,0.0293450450861387,0.000895364495264174,0.000826530967516186,7.62989200349831e-11
"36",0.000110367173155365,9.06066515441405e-05,1.19728891318822,4.84572810279897,0.00205361544923455,3.75512788546785e-07,0.0235388267784197,0.0131505795847696,5.70302105309335e-08,4.82159273927597e-11,0.0102411942899333,0.309285202360556,0.00157586577226514,2.73143929623901e-17,2.47486568528301e-07,0.0282300543984595,0.00100204906136877,0.000907923101335728,8.22638720716016e-11
"37",0.000112404637222699,8.89643011808109e-05,1.22427357062613,4.86512771905759,0.00202446380974942,3.94178695850183e-07,0.0242610124104846,0.0133083646386995,5.66683364055888e-08,4.03301054389416e-11,0.0084109515079477,0.31727580266316,0.00158727699967527,2.72241327727605e-17,2.42197594738223e-07,0.0271259900147429,0.00112201395460397,0.000998191873864601,8.88034425027284e-11
"38",0.000114450965674609,8.73736620836437e-05,1.25140189427704,4.88401902129338,0.0019959878132167,4.13305456579845e-07,0.0249834078398837,0.0134596019463353,5.62876030291952e-08,3.30317013281319e-11,0.00676568044804423,0.325235300254129,0.00159800530004757,2.70869448443704e-17,2.36668556571032e-07,0.0260328131164049,0.00125627089822074,0.00109764988946654,9.59056905283984e-11
"39",0.000116516625249594,8.58246621765662e-05,1.27876537569843,4.90233484115812,0.00196795459416572,4.32943044933097e-07,0.0257064952307918,0.0136036350527046,5.58813739005211e-08,2.64464729850156e-11,0.00532083588090955,0.33316451029907,0.00160794368895116,2.69063256508585e-17,2.30922630939759e-07,0.0249504624447953,0.00140552662992628,0.00120628848193591,1.03529301449632e-10
"40",0.000118612293714787,8.43082928996034e-05,1.30645804770032,4.92000749217923,0.00194015335798337,4.5314527629239e-07,0.0264306444674725,0.0137397252546257,5.54432071174878e-08,2.06607917729091e-11,0.00408335610959865,0.341064239245489,0.00161698682544267,2.66853582243361e-17,2.24979699730817e-07,0.0238788621531933,0.00156993274540793,0.0013235834973253,1.11589065169583e-10
"41",0.00012075079851144,8.28151873385137e-05,1.33459325993151,4.93695212582958,0.00191235671198006,4.73975508214279e-07,0.0271560055984735,0.0138667880701053,5.49649537396987e-08,1.57198290529288e-11,0.00305181221922006,0.348935309415467,0.00162500576991057,2.64275327131255e-17,2.18860107253219e-07,0.0228179485391122,0.00174874071358765,0.00144822289802247,1.19934850607656e-10
"42",0.000122951850191442,8.13326516390724e-05,1.36334446014158,4.95302510573803,0.00188423671056938,4.95522083767467e-07,0.0278822582816637,0.0139827591616684,5.44324408136512e-08,1.16293810916264e-11,0.00221728507679055,0.356778618344538,0.00163178805952945,2.61387035347091e-17,2.12593006888548e-07,0.0217677683032015,0.00193992964456614,0.00157779621985808,1.28326350307162e-10
